PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
-1.0424088221644083,-1.943756417154806,0.508850343017168,1.4443437863265627,-0.927816560438147,-0.3764471844642361,-0.14211529406856857,-0.9051533716430399,0.21810766894363798,-0.6188057995225172,0.26176256494236755
-0.46210478488648576,0.8223252976185045,-0.056643208946984304,1.1217166794912878,0.30132805394952844,0.44973575214202166,0.7383934314694665,0.27042559412852274,-0.4224596613036793,0.7091190513255948,0.12200165512329804
-1.6955166802188208,1.277898026313259,0.0551948603956684,-0.3929234554492566,0.687514929660723,1.0147186350054604,0.5348991684770267,-0.16967007839493328,-1.6904252307140257,-0.22120219982181138,0.025177105402387174
2.0687017849001914,0.9751543528439653,0.6482640714544712,-0.22689907662165434,2.242340019471997,0.18982457405496034,-1.2844000082942644,-0.8355729410562046,-0.20170978807632686,-0.266679035706423,0.7442472979415055
1.0968152030530878,0.2193843382261829,-1.0872906800287103,2.0070090649615526,-0.07216866314299471,-0.2086275598769669,-0.35514593639126746,-0.2368817830926697,-0.3119192626824806,-0.575093255902093,-0.3896170965386206
0.5759485358702447,-1.2338416927523885,1.6235414266279755,1.1813091458701606,0.6656032615546362,0.11480704979230996,0.953227221436114,0.5587085123661785,0.2701973130265579,-0.4526533644388434,-0.17033391555380295
-1.0760523350768116,-1.1945084202728515,-0.5869990890338642,0.3957047084152924,-0.48397067081083534,0.5855253592946383,1.4053906777840945,0.18329403796460444,-0.5726225155320914,0.041329995388618763,0.5272577667880218
0.11881007189152212,-2.392385865037039,-1.0224860163599359,2.180002840876723,0.25502750284215486,0.10513040357747623,0.022456236151602773,0.3558869837900881,-0.3962825003270023,-0.13183679011389085,-0.14946433929394046
1.3135685613203785,-0.6285804125337768,-0.46737688605432287,-0.2948115452184631,1.2271250769414357,-0.9566883468752302,-1.29840139493215,0.8142917282128931,-0.5671020384416487,-0.6506738905238321,-0.10136005593128661
5.014732215505781,-1.1190207578585079,1.0353977122818006,0.5743064562563744,0.6748407374571785,0.11575275079908136,0.4549228538505327,-0.412046090431041,-0.16120462700010849,-0.28868611499874075,0.26861390210984654
-0.3491884813155159,0.9650180270584561,-0.5199449482643358,0.23244103691851925,0.40173318132473657,-0.2955512805378228,-0.08923739796016027,0.3987611741525481,-1.559117731272955,-0.24469812375151115,-0.19016563270740108
-0.5095180048999035,-1.5717773769982382,1.593275517243064,-0.7282614048083378,-0.42121950606442476,0.341936847498198,-0.3023141699288452,0.12321755308153771,-0.5542285091916027,-0.4276290368974674,-0.16976993577733968
-0.9890261504447938,-1.9299663288812898,-0.4318069098159179,2.1490843908666095,-1.664197933439174,0.43497352067701667,-0.6910561883411364,-0.25430483486917244,0.024799904473595414,0.2717840645009438,-0.3201610426683609
1.1683482162440335,0.46573598648539954,0.44140164793519293,0.09012253351594374,0.5273921036692518,0.9345715364096897,0.17402113065765845,-0.27614731931144926,-0.6155489914983936,-0.3432049129938131,0.07852699738483555
2.352682061428177,-0.11324663509147587,-0.04111384366775788,-0.25234837778701363,1.2439694335312999,1.2739613292122915,-0.9173471676704109,0.2959938690808294,0.10666781745736446,-0.7120456535897238,1.138784188246219
2.6455012814302843,0.8214983469945754,-0.4462372607082559,1.2991454242781082,-0.5788985562373961,0.7787933493178634,0.2649452077358549,-0.4711342283054853,0.46419796786688816,-0.43065391209726034,0.16021915257195013
0.5140927271298456,1.3551886258352945,0.32164043333914066,1.2608479956649596,-0.14871928209207497,-1.3485180348131252,-0.011094913059710491,0.07570900213117984,0.13432835714269342,0.13312027930617815,0.1633432122031969
-0.3994538034283199,-3.402002237912139,-1.2050626327882707,0.7701541518812068,0.06691963077080468,0.7223329322073637,-0.9055280498124765,-0.4946822449788379,0.32843271643625643,-0.020978095458730858,0.4893174698856939
0.3532076345444136,0.35045452434742536,-1.5935371511232495,0.6464276581619918,-0.17831918272580355,-0.05955812772975413,0.12033290230285597,0.04645922884309027,0.7920150102366806,0.3253835309713922,0.2744271435150681
0.5306695712864951,-1.640776833369831,1.2562588613750072,0.5223548130512411,-0.02134840722863102,1.0075666702552137,-0.03984471917059293,-0.20241042981072155,-0.5819320704617631,0.6058836972543227,-0.4067271387533741
0.26148251201999334,-0.5689723061588814,1.9569709615230864,3.3447492778069305,0.9008039352333567,0.042907013640373214,-0.20674750349186485,-0.8091498894485312,0.15065471503405714,0.05252312602983158,-0.6081367157699765
5.18653031624977,-1.1112207468886919,0.2949912972606455,0.8780392105300291,-0.7493309213468603,0.9307642701063411,1.5595449335872078,-0.872581279640608,-1.023448634045712,-1.1939345146755744,0.8206339994842717
1.7297851337779266,0.9562297455274112,-1.639096519469828,1.055839682517897,0.5867991371153063,-0.30212243124092103,-1.3203466669151727,0.9567514529770859,0.2670073920621418,0.731996473431983,-0.014393432274063792
-0.3730999838345209,0.2995938451984026,1.0252234653815169,1.2162800351009062,-0.8315455262083878,0.35142767559378396,0.6226043054033927,-0.40164802410663475,0.02018155549791493,-0.6144084363924452,-0.06381825025250827
0.541849698898064,0.5035730743333646,-0.6590604222027171,0.7336797693483652,1.3480888030827105,0.6065961098687478,0.04939546394219767,0.7682231820375902,0.8671584272628464,-0.3560834420960885,0.2241317585593395
1.4859921048162914,-1.1095182008158497,-0.26399533973539513,-0.1043633755260403,0.013964954828624783,-0.14111462377532133,-0.37635068971142643,0.29671703824896095,-0.7772643998139279,0.2598402039029317,0.39534695713184476
-1.6536208879846948,0.3156562422194157,-0.37176000044698854,-0.5803633414806868,-0.06431481294178223,-0.20699477927933002,0.7699794106030017,0.3680824515124181,-0.2624021673314883,0.3084874450917111,0.12433934603663326
-0.25935369837862093,-0.35670886321595,0.351670739341613,-0.013281184597054626,-0.703387598677201,-0.10980543526764729,0.3193779560795632,0.19512908838306073,-0.5676716643044308,0.33461771241657906,0.5228024378653301
1.9464069405655178,-1.5633734170607152,0.7152888521550717,1.8607023629897452,0.10448390984404252,0.7435704138936671,-0.8636172774747872,-0.9103859474708158,-0.21286391474581906,-0.019161882128708084,-0.5000652919501308
-0.5278409043242951,-0.35562694790110855,-1.358723909791275,0.49239214655582814,0.8881751460682307,-0.40502257376951245,0.454061728801527,-0.7470856139717731,0.30807413368490794,0.4527598698339537,-0.21241107326134998
0.46195220066790565,-1.6763449132430435,-0.33837668815058874,1.4863020769270123,0.31302702415774947,-0.25219303870577303,-0.11208725717692354,0.49769501855328296,-0.38169311708593545,-0.248485421195592,-0.6214230428128072
2.1943458765015746,-0.17741020007199662,-0.35054307844523874,1.2797772517820778,-0.5875560587614022,0.5504034479816982,-0.437934264980688,-0.10716182298096322,-0.6371364972985883,-0.9424478990950609,-0.85247882977808
1.0313649525722632,-1.3990630129453958,0.779735101988402,1.0698850431492872,0.08652416878197827,-0.23638872966062532,0.4441860193413224,-0.03444962628869244,0.28629561919900814,-0.24741194963475396,-0.37198264705865497
0.2364359442889962,0.16703855622550107,2.301447281918431,2.484251107153859,2.0965977076720526,-0.006743177889929037,-0.359390137227952,-1.1035814538871633,-0.12174858568888867,-0.5993636410746505,-0.46292640497705806
-0.48081840949427124,-0.9991976700572426,-1.561554162649984,0.6551314226000927,0.9438587386443389,0.7257710006816401,-0.8312628441069775,0.30339491868687674,-0.510935957371606,0.35438189582702107,-0.19840059148526826
-1.2132037762545984,-1.0104530715131472,1.2760553342844614,1.8413737685616456,0.8718734007071449,0.19231571629763214,-0.21909085160986777,-0.5714589154123886,-0.8109033825895898,-0.07742704513595994,0.08224705685051721
-1.1536428696486782,-1.1177011836104813,-0.3981923687096908,-0.19232978431483572,-1.754751474479022,0.8145154813331978,0.04763240568824557,0.3424369499395898,-0.7508539975829981,-0.5309851690011467,-0.7827286185447415
-1.2653217056760389,-1.5581162566988536,-2.1714963439983768,-0.5011766229773046,0.9005159952320251,-0.9715837883778065,-0.8303187069511568,0.6824028972218221,-1.2395867315581457,-0.33230233355798583,-0.32900969288903426
1.1814486158992816,1.1452957294011015,-0.21975742079583288,-0.7812241023677214,0.3069934908208887,0.5496634151335349,0.09550861440489417,1.3619557480584306,-0.0006735727243316077,0.21007656893811208,0.006241223412945879
-1.101118387458926,-0.9663007132227818,1.306265035731323,0.14620482852372044,0.35029084915835473,0.447644939432553,0.14965105041188165,0.8007177852057462,-1.1048889844548861,-0.46633087941682677,0.30417779819149865
0.22621966948365857,-0.5942258435493037,1.3557089871148398,0.2515575765548029,0.9367696017189873,-0.04689188278001277,0.18403754938022437,0.2798239362901372,0.9647408047182218,-0.6687607621738119,-0.2541429294788679
0.34320830174836,0.1775176110890493,-1.1894707022096151,0.6287938446131288,-0.9537024357629699,0.10466901351809382,-0.8057435573647197,1.0205245968643846,0.7270832276884917,0.4866237452905303,0.20595838297119407
1.3447667069287634,-0.20543650748165077,-0.3082770027091823,-0.32529527057220675,0.26794984882394846,0.4701021436286053,-0.9319060504640089,0.3704947762391959,-0.20545227742576636,0.4198098510208399,-0.23581312934640716
-1.541906096614769,-2.531428015917775,0.3115138569362856,2.42207298849399,1.4932412604544636,-0.31410819421029296,-0.9392431973307848,0.9882011962988572,0.1716468140961188,0.009211136010856817,0.08151905497575725
-1.4304056044355133,-0.37770891130014733,-1.2941395889530185,0.5120181821453003,-0.24429423546573728,-0.6089548702556523,-0.7177542423461066,0.4738224962366405,-0.4907384637426018,0.05058279097817805,-0.08315702962475811
2.187907446441403,-1.3954377819323216,0.34451108455838975,-0.4026445890745889,0.30846598450024054,0.9636520036780981,0.5006958944874977,-0.15637541051901924,1.2782730140468692,-1.0475642029651702,-0.0977432170186382
-0.27584314141745925,-2.841501551469285,1.9104653736674702,2.2557189573430088,-0.9727319312223559,-0.5262056126358761,1.3224265824792434,0.3708908687300651,1.5043172561901579,-0.18296070187624988,-0.2152572048189095
3.486264491082262,1.042536026552981,-0.4739615303594097,-0.008747704918884656,1.947540409070004,1.1522118284630543,-0.27569333715168315,-0.8385925570741185,0.4498478280095044,0.52618450800251,-0.4354346039906419
-0.3558269411467359,-0.3198693837950565,-1.0678878992780243,-0.47695372667967867,-0.6666122211179677,0.6248462904739043,-0.07125137333229861,0.6130355314557265,0.4157300705223917,0.15677025795471328,0.33841272964437275
-1.8452844405322466,0.1589725155208803,-0.841715586654612,-0.08586171528004423,-1.2248832232611566,0.8284495896238346,-1.089766185264639,-0.4853860827288627,0.5325987408163343,-0.2876658851551819,0.2336331834702144
2.6068116793065177,-2.1098443957687056,0.8308868525156311,-0.3286430320336284,1.5831620506869446,0.8946831226323272,0.12255546035034923,-0.46941660631751614,0.48595193758491334,-0.19621927633149933,-0.8730188542920155
1.5063229420578599,0.6236646153679495,2.021940875926981,0.22430614044855715,-0.21932790083753909,0.8013618636368828,-0.4177260171684108,-0.05936714352872847,0.6087300248787855,0.3483301323867462,-0.23308097635224226
0.19982381870870658,-1.8169458738213033,0.8190703447277582,2.270833109101783,-0.41130075146364936,1.0917578699005719,-1.6315713327251946,-0.5287689284195277,-0.26678235451230736,-0.11280936538861884,-0.4460048260382166
1.7671824971630288,0.27108244090730244,2.394211400346137,0.431671605819552,-0.1452680475241214,0.16762311507147712,-0.870325114275327,0.31978067043520936,0.16411047617679025,0.5195494234279466,-0.3766980851556297
1.2427734472306793,-2.235872539862323,1.1195538668791414,-0.34205147494804733,0.39260744052069796,0.6540317591580431,-0.3663600518794541,-0.22661231938411225,-0.7133927235624672,-0.4807391273322602,-0.3218132308623648
-2.2387933290128976,-0.7971128153905452,2.4539775733812608,2.327974799729289,-0.7752560994468134,-0.4185842974196927,0.03134090911313873,-0.19107625529448474,-1.0541873399040498,0.3151200499432421,-0.23808470490905562
1.0718569307834542,0.05952967071599559,0.509718602841572,-0.10277281230216324,0.3068221748146535,1.002159166630275,-0.006026200561342037,1.4680607587406218,-0.513396726575059,-0.1838224545684131,-0.1390075195491139
0.018560054651457443,0.3133212733770262,0.5035277912615076,0.7418428286534532,1.623266689308219,-0.0586480656116514,-0.10959158145209258,-0.41543118218464403,0.4499700100991372,-0.8849510732941885,0.02308932560600553
-1.429290878704715,-2.2817327028169823,1.3400772660257854,-1.1291278949418047,-0.002995417689098753,-0.4813271232573757,-0.7121667327736187,-1.0820704327268935,-0.7644617378680684,-0.14017032853081354,-0.3515011955163521
0.3216781337347005,-2.4490382273716027,1.4961349724719781,-1.1074070345994393,-1.7435851569309375,-0.33827757995310503,-0.16862246045768212,0.5974433420200537,-0.2510587535077511,-0.062338271775564454,-0.4442347201883491
-0.9025606897107106,0.4790533081910863,-1.5814080642347785,-0.578302114799247,-0.8692429235541869,-0.23451333242885752,-0.9668515367830998,-0.6228580420940274,-1.0005210872486456,0.3539891838230158,0.5126350151190608
0.998647186241388,-1.4610328400876287,2.7735005501896413,-1.153053515932176,0.8525356867271078,0.7186025636494223,0.2249756899692323,0.5240985958533794,0.8408502023527746,-0.08843606147662463,0.3457120809818733
2.6481710478594027,-1.5438512290595,0.2171577832916441,-0.44581896828307327,0.7655952016416226,0.6082424780544885,-1.6306870351336442,-0.2771857081066151,-0.6325410380882744,-0.005016123014666562,-0.5448941647682923
0.24852171609809617,-1.8482482763797647,-0.6818690808298414,0.12976054372184356,-1.421967838223528,-0.8774738684223504,0.19729298992543087,-0.4698999881273378,0.7759442930974316,0.029369010017485677,-0.1843348901065808
0.45955997786666325,-0.8667232797752564,0.22520306780362512,-0.22383872435283517,-0.25038313790091793,0.3882564902750488,-0.9483794885787018,-0.3268287312063172,1.1091183183090587,0.17291021982611893,-0.4164086231611029
6.309149374559692,1.9055699102223733,-0.04451147888461623,0.398797383881615,-2.7277937566476878,-1.1759005787361811,0.436681379686604,-0.010836336691357662,0.9004183725374366,-0.5537487769411941,0.07550875380608998
-0.1933800182248099,-2.0009031255361855,2.193224728881644,2.1975007182549517,0.9884654621715383,1.7602637820475668,-0.8080965596902604,-0.42133119828003424,-0.05129221747053639,0.21543311217245106,0.03672792246881374
0.4557429556062955,-1.7090692547846917,-0.42105033940685027,1.2143215857626488,-0.5015186006585645,0.689780723654176,-0.9734696341601181,-0.7998283945698875,0.1591699198458875,0.0868444639411915,-0.17449233112477627
2.7843018213148714,2.484264798251875,1.9170463372149429,1.2661995508165294,-0.01088760917525104,0.6056639298609297,-0.7329358988141315,0.3685367244943711,0.10671380505849712,0.03773244243234088,-0.14885306269046067
1.7077900697123416,-0.6695246705730498,1.232244830048864,-0.09598146075263041,0.14497594131977284,0.5281342940965241,-0.37453641539616433,0.43730731158129305,0.5061090719223253,-0.03923556004560811,0.26829324069163896
-0.18165239335581682,1.8719143984081394,-1.6810852952247999,-0.3628137035287509,-0.5476445986852507,0.7885248266896454,-1.2379467700290747,-0.9075742597935493,0.16658721957032274,-0.4612302814700029,-0.22509718578060944
0.7775661646290957,-0.33916939249255096,1.034776803118565,-0.023263576000901516,0.49925915044718466,-0.2737335781131654,-1.0383727213920002,0.259756940721573,-0.4278645518417311,-0.38029771902535386,-0.014357440643494375
-0.4717087840119069,0.6641362125590661,0.6137512572772839,1.8768387328367024,0.17470597456149353,1.3303353473049546,-0.7166313374009572,-0.19755914103326566,0.8003963433125856,-0.03450338828193685,0.13797605144837527
-1.9406575446780934,-0.7766318796971842,-0.21256220888128124,0.6241454215112853,-0.7469805056539764,-0.2030367474491519,-0.378098953488333,-1.020397098882124,-0.2339885206240012,0.649683090916174,-0.20213773593735762
0.5369687954542155,-2.5626676137046127,-0.6337729930903103,-0.7811669702328139,0.13073844096758577,0.28771388333598846,-0.004378883941768659,-1.1770460769286804,-0.8434416051719736,0.4203770287656118,-0.28131195128186276
-0.6042307828483352,0.25371698446110447,0.13668436186891994,0.7012390954039931,-0.20806934661202972,0.03874363677871025,-0.5097857402260798,-0.4322371087264523,-1.441206186195784,0.07246111215742086,0.35683446737071817
0.11579990817642027,0.6481039638915425,-0.8421828003248529,-0.08892192627118625,0.3094607408947522,0.13606656981903598,-0.8089446591716253,-0.08515202447251843,0.4386001966875711,-0.18567872332653906,0.06311435898234684
2.2726563500394987,-0.34336482133671936,0.33608038225694986,1.2485349556293515,0.6967975819198121,0.8672004044021604,-0.17472385511865446,-0.5277832215037782,0.07462415584230503,0.14817474896537416,-0.45513357793586
1.606323961268118,-1.526924146707981,-0.14403934417237804,0.009564746871226179,3.5691162573331536,0.6921259080826735,0.6969186302641317,-0.4413194445841302,-0.4744799891118453,-0.5149450630057305,0.30106989643694937
-1.3684206278358662,-1.2217440409972788,1.4342554414569375,1.3198928708592348,-0.27812495539906085,-0.16428328427187563,-0.04398780399810692,0.031396750434456104,0.6838453251437563,0.06529209085793539,0.22609208020795535
3.1486434556175693,-0.520618602036722,2.5615945748753446,0.8197974762752276,0.6154070008259035,1.4236129951531489,0.04681018149953076,1.6050787304674723,0.11650534197742192,-0.14759362866716355,0.19827136517595584
-0.6341962782196946,-0.20773259708409464,1.3003663876434448,2.2715553713817953,0.040144515036774915,-0.06288363164002907,-1.3129296266776294,0.16831985839298458,-0.882914156709305,-0.2984643066245601,0.28559432478221247
-1.8933091747690973,-1.7364550331848434,-0.136239590507559,1.3436566345010346,1.8644320772190888,-0.13195115054492557,-0.31644273538838613,-0.41572264077053356,-0.9443930511828482,0.477497469370755,0.2343301488177854
-1.6760205462695772,0.4328009383757472,0.18748494688311057,1.5941881070879447,0.39381125078703955,0.731547154786852,0.03613703858296243,-0.5044695207317825,-0.07837004048168468,-0.6421311360656573,0.3119664080811532
-0.5656663463052513,0.5246049390023969,1.6429753900854183,1.0308422436948128,0.14582008367466462,-0.8792003652141719,0.045110630342041116,-0.09189630722584236,-0.15942730226549026,-0.7084908698458209,0.24045829106864194
-1.2555901477325802,1.9245557972567469,1.4504658874374754,1.3823371909055038,-0.12902146787618923,1.0706546867006197,-0.794031217284582,-1.1878563358180305,0.3653864136693526,0.5337476964470736,0.2883444089402137
-2.104499877722099,-2.957157113252759,0.6892827544198064,1.865999853692922,-0.9567558349580421,0.43914256481909997,-0.6863513699543556,-0.4412753650204984,-0.018415520776516994,0.44469421052649366,0.055943313424575924
2.645343389179537,-0.7193834322589195,0.16165785452509737,-0.7059288779987075,0.3861787575539586,0.1195905925844875,-0.3814585514646691,0.43186750375195027,-0.3491300696462026,0.21149720906660532,-0.12422183844287557
0.390624183850301,0.3548946424449207,-0.8864999714090731,0.8765255901458453,-0.8201800176173528,-0.2995592904491567,0.3765101803399567,0.007666790700098416,-0.7000066084155637,0.48892789882105303,-0.4479225508340821
-1.511180494988844,-1.8208296957119905,-0.7430912680777836,1.1210259064971704,-0.534605374245822,1.0919679026729014,-0.6446910936018758,-0.708021111237518,0.08326492737443261,-0.047583368531002486,0.14668512574354403
0.1826767686272312,-0.9329001377059174,0.12370685835177107,-0.3850124920569139,0.31456717753935703,0.4572608234420324,-1.4748872907802069,1.4508125112885664,-0.19319650997027515,-0.002501950848750986,0.12390201737267942
1.2999621110208996,-0.3044472986309165,-0.47110279345302525,0.9224152275360396,0.3287163483938651,0.9821309872182042,-0.26428895484372755,-0.21241956700050857,-0.45854955314089224,-0.04204022688232239,-0.8941091234250799
0.8210188791465559,-0.3416482814506203,-0.5759435437548043,0.7230626541231678,0.7986329193130317,0.17158258148523964,-1.0162508506680497,0.6334279412851311,-0.36022650317898447,0.32633653018831277,-0.14104334870282909
1.1387601566624657,-1.6388469895378197,1.0682114707396826,0.47307538804341703,0.7068422344838827,0.23349094411873317,-0.8633239884355832,-0.0034316320454084908,0.3760431122441502,-0.1488294729125314,-0.5057948433534207
4.202338427006509,-0.7992478459516625,0.2541969533116486,0.9906004779964772,0.017025065690973385,1.3496395003344546,-0.25956762805048844,0.7943191775513292,0.4961644546932154,-0.29892027479009675,-0.39331897609835953
0.43678704602534,-0.6392760172009722,1.3469675697629693,1.2378250840206533,0.3335416571432959,0.36393907210086734,-0.7823536285920839,-0.9443302054212356,-0.08020355585669144,0.24498682592653223,-0.5405599871132999
0.32000871140089515,-3.1646076307022835,0.22638404034198914,-1.8836564326921716,-0.710147984194265,-0.9956185318076722,-0.5950777901385235,-0.5793997558762419,-0.6290515230761982,0.2623046893564594,-0.056537779499013015
-1.0436902850205316,-0.06943018695470109,0.16920673541961878,0.26551290890455725,-1.186039740369033,1.7106212772156884,-0.5150955872190569,0.5511489853292363,-0.9077827199244841,0.21076163839496379,-0.09631437920080646
1.7826366096626893,-0.4392368083364129,-0.9176018381085191,0.33197695718740844,-1.6023245942972253,1.090234149725138,-1.2275827428115649,0.5762640650614337,0.9917000347357148,-0.5126413089215929,0.4012476646889067
-0.7662990275300806,-0.5341689386227564,2.8923378242324245,1.937694574379047,1.610103814937958,1.0353389950890344,-0.9040686982302211,0.33604457768593077,-0.3508376852482714,-0.020036752571601108,-0.5189943112356525
0.4414239808950654,-0.31025167257617137,1.7364315373738852,0.8217007967669581,-0.3178766657026411,0.3127126571626082,0.7029591913765645,0.7189805654092433,1.9393964191085613,-0.17456294888644455,-0.41304878385169347
-0.4342911832051176,0.28712465045737684,-1.2784162037547206,0.764669614358526,0.5186308798939581,0.4732585464356854,-1.0847355303163524,0.03433607059826596,-0.7715895964205262,-1.0684316100470719,0.27235393958549065
2.8129287869086403,-0.27093624939967437,-0.8295182841313138,-0.45331774595585755,-0.04520851987895885,-1.1447893935803652,-0.09402795357352568,0.43883926807592893,-0.4403440315310646,-0.3340977170723591,-0.2826500127738752
2.0165690145992556,-0.46014936776303805,0.006158768543421641,-1.3553544357636456,0.7900011868523046,0.46344374975615615,-0.09467178708795987,0.6080260690615854,0.7707787033134595,-0.40380703972584947,-0.14755275499052303
0.004885548005898484,0.5732738976245899,0.09023605114604062,0.6690596327825301,-0.012678964205036376,0.72817610333913,-0.1732947964609828,0.1573039737893784,0.1980089257238668,-0.05928275371828454,0.5121746100391092
2.00516794837233,0.2597170965990943,-0.46195138134395314,0.7352771829365452,-1.1473725013282938,-1.743289052907757,0.16334971322977085,-0.25719147767174344,-0.5053391235322693,0.1838523948247792,-0.3711834812397932
-2.207816231407204,-0.845568322223373,-0.5437788346645612,-0.3689849788887601,-0.02237186211438514,1.550505316897275,-0.25216240350242053,-0.2073790914601628,0.08722419071356964,0.30319295257430223,0.08449975154841365
-1.186135879715359,-0.5325343319578757,-1.1371119641000071,-1.1156166887097971,0.7217291002598081,0.8567950231671746,-0.4033126051777732,0.3341163681257681,-0.17276792540660416,0.4898159886113261,0.3344674058134378
-0.743817249444791,-0.6464752115626217,0.09315190459795801,0.7282513629663329,-0.740978470407491,1.2602223787120197,-0.5079565510377755,0.0820076588943293,-0.37620447552257263,0.4369020074679661,-0.09391586682965301
-1.1729294699332182,0.3109383600578851,0.5913102911581596,-1.3570329042409344,0.7254034015553796,0.3990013455514435,0.30936975027222474,0.9462264193362813,0.5117851517162774,-0.29743197221322987,0.49429381874244976
0.45617865514941286,-0.7849498209576243,-1.3883832690977214,-0.345476167416361,0.0172017606613534,-0.49878913339798775,-1.0455208847994273,0.5124751793531329,-0.05565018739406939,0.2264265213466375,0.26419650216499563
-1.1376617482124587,-0.6847799969336016,2.8622408925599476,2.7737666926933846,1.5432575442738332,1.2802364253450298,-0.4639320189350502,0.6332619632198047,-1.4602975023444162,0.6797087120949926,-0.1389354451889784
-0.626831302284016,-3.4379484181576863,1.4444965855227903,1.719881910599826,-2.5653845001222204,1.286920084823788,-1.0372633845879233,-0.1419898255618168,-0.621124105274789,0.34220868603629834,0.1003119321596466
0.6977179202631432,-0.362097300826529,1.5421808421086103,2.367237632761847,0.2959059550076306,0.5118485144404313,-0.5213670389289925,0.45839329354564196,-0.5117883867095775,-0.8684943159779048,-0.3771265468591579
1.4023087643002357,-2.338334474340451,-0.3195993465527813,1.9623041965220225,-1.0948560069554343,-0.8830079141881673,-0.576567801856117,-0.47504541054383403,-0.0028125188182934625,1.0123349754216668,0.06826868118409538
