0,1,2,3,4,5,6,7,8,9,10,11,12
0.006978246141593006,0.00708295793091829,0.006768412958175092,0.0023711288667792436,0.0002601008583215442,9.568468207430763e-05,0.00016325198184800917,0.0008383919163282742,0.005604815977865503,0.006455595463858956,0.0013787847718160042,0.0002867950413589123,0.00010173855262154025
0.007999794016632606,0.008351930471900795,0.007835532196989476,0.002654977333694274,0.0002991648252565288,0.00020780366500478445,0.0010838960724722224,0.019794339343545055,0.2223051971423718,0.27535375950715757,0.04111038164213292,0.0028927136428496514,0.000279663932617474
0.028585538594417516,0.031139837856872056,0.02845176312842063,0.009428300207342675,0.0010302025103525935,0.000841540461028527,0.009159070307634461,0.2682061448809276,0.8981993414895112,0.9364773480654492,0.4653065839319106,0.031589211270453374,0.0012809342287036997
0.05441791698803802,0.06005347120273685,0.05448622495928211,0.01831491248720833,0.0019813657714890516,0.001623636844176646,0.021646319373020376,0.5605653454212524,0.9860135808266723,0.993072520655178,0.7797793526195533,0.08341048921643815,0.002533581234342586
0.027612396246810243,0.030037217921737663,0.027447054258928287,0.009088381984008125,0.0009839114547953434,0.0008045994021507906,0.008588636652120037,0.24737152806152704,0.8803270467228391,0.9236902205571912,0.4377837513057446,0.02985019477364111,0.0012550499589367168
0.00767724297471699,0.007980121188707414,0.007459934230033598,0.0025140027164696392,0.00027024593067283915,0.00017290379937382285,0.0008249660080006559,0.014081658305053566,0.16535269378290796,0.20906620477650914,0.029621047223441242,0.002229900675938732,0.00023767458731270233
0.006738188041967515,0.006849288485947555,0.0064780638880894865,0.002241699554354782,0.00023045966352169185,7.978139499225066e-05,0.00012939290920794053,0.0006107886235112956,0.0038641826165845107,0.004487036077857146,0.001016470832278676,0.00023273191747562398,8.803651496063565e-05
0.006146002857181431,0.006237317364847078,0.005955332925230711,0.0026173922623838517,0.0003780104593840536,0.00012704941148733009,0.00012878746954167193,0.0002483451907506134,0.0011854126932362458,0.0013638004829770172,0.0003669414156157728,0.00017580077606439498,0.00013324425202218608
0.006823054292282676,0.0069388845817563525,0.0067838138926026,0.005113745401771006,0.0015107612312570315,0.0005530241048135458,0.0004919785332030788,0.0006594445415898356,0.003085645108101655,0.003570570259283327,0.0009497414440010225,0.0005523787966911402,0.0005466212548755889
0.007523662725425599,0.007714894668430849,0.007675489397452384,0.00743041537491702,0.005187719937252727,0.00406846219798164,0.004631629576834281,0.006321984131946861,0.029443975152409863,0.033916974365415846,0.009021444220246894,0.005028244311190395,0.004342911732303656
0.007555639579857126,0.007754359421643502,0.007733609676008526,0.007618170633921351,0.006309494215121288,0.006059878910008097,0.0070865425852049534,0.009998664637968661,0.04723793462378067,0.05432826313315781,0.014346950435917634,0.007677350177290295,0.006483141841863367
0.007559748020056175,0.007755147718231681,0.007735192697408246,0.007632581548784156,0.006394733857588752,0.006172894726414002,0.007225182621445105,0.010278336021075349,0.04900034259086297,0.05638122696173979,0.014763203590420122,0.00779368030315978,0.006555888088455744
0.0074137620315463055,0.007538794761274751,0.007515856117839111,0.007424721823028937,0.006274736226280013,0.006054677081843533,0.007043749361608262,0.009617829850570097,0.0440913536823733,0.050591402834413456,0.013644732219767678,0.00753990235887075,0.006448241342161369
