0,1,2,3,4,5,6,7,8,9,10,11,12
0.0071367737429756575,0.00774692078124456,0.020535577289638268,0.051680342791050736,0.034415739303303994,0.008037726837948567,0.007116615932508959,0.006710791977652607,0.007046797664329088,0.007630087304043117,0.007654934405526661,0.007648942942066717,0.007504155249180994
0.004764959938691396,0.005159248867336999,0.013836406020255623,0.035566889023812644,0.02340723858187994,0.005338085371341144,0.004709256815355521,0.004687819715880663,0.006237512007737699,0.007674149874279436,0.007791131637755687,0.007793896855183157,0.007592322590132978
0.0005688779882825289,0.0005964674897386767,0.0015635090257454741,0.004071656094867448,0.002649805962367754,0.0006006188956775974,0.0005374864726404709,0.0007760493857259772,0.0022802898486653693,0.006197796865409219,0.007189833825306325,0.007232636392965327,0.007056639931052761
0.00013641857156771305,0.0002199571255844726,0.0006361299776331804,0.001639342402325123,0.0010686995025988727,0.00022559559881987537,0.0001289038543989917,0.0001753386496923081,0.000606812983120858,0.0038660535373750697,0.006353761059977524,0.006454305411034012,0.0063045758678311635
8.458133454247756e-05,0.00031470242075871464,0.0016098316153600823,0.004613655448178599,0.0028553828278088185,0.0003862390284292123,8.777650783740227e-05,9.180211372625002e-05,0.0003299196846905499,0.0035174164885659063,0.0066421707616658434,0.006822913057420986,0.006695007983305135
0.00029941433797267645,0.004552430679489941,0.060286997122360256,0.24205075273970927,0.11936400093215407,0.007442136088395843,0.00041180463339616884,0.00016694148415475168,0.0003616226725277184,0.00397360112905399,0.00768876130704759,0.007958424236067465,0.007632646969284907
0.0019396274517144553,0.0737201855146563,0.6429191273976925,0.9439025587402393,0.8083854628151892,0.13300811006707117,0.003378310313465353,0.0007132603743465766,0.0013099153728076737,0.014396503512337662,0.02850110407698717,0.029939438551974375,0.027422697673944434
0.004059847003362748,0.2101207546369791,0.9136000246706022,0.995641837250921,0.9700609988358226,0.35691964505973106,0.007535153673796523,0.0014009667905601052,0.0025787864561595143,0.028165709678994344,0.05539743260135961,0.05850904915163013,0.0528305866528994
0.0019549902343368535,0.07721267650442155,0.6667312919403496,0.9524523869090802,0.8276717191652746,0.14079989699114553,0.0034273354654588365,0.0007152912879760578,0.001312178374698488,0.014427085277777486,0.02856913064659989,0.030012499149489676,0.02747730577573581
0.0003564102589457524,0.005918942716906163,0.0817949910001457,0.31019710183511284,0.16005257672176518,0.010045028034726042,0.0005163147210158456,0.00019257100349098256,0.0003904226162390844,0.004189848859055474,0.008067778506968945,0.008313871944730973,0.007931202541168298
9.708692285247545e-05,0.0003869151116695285,0.0021529314088588243,0.006445719369769635,0.003971379121032543,0.0005012486347336795,0.00010557221143199803,0.00010514980245328396,0.00036071104353280285,0.003742176763010275,0.0070269575689101554,0.007170482762163979,0.006995407541906004
0.0001360303279783397,0.0002206973268656404,0.0006446593997288544,0.001662173724376083,0.0010979032605423537,0.0002309697435199312,0.00012934290691794852,0.00017950232845285856,0.0006137289167139206,0.0038793197408540057,0.006431944189308024,0.006533309660409204,0.006391058783639537
0.0005421775790088756,0.0005534687953503699,0.001408754070657023,0.003603949559693046,0.0023963429455879912,0.0005605783542333987,0.0005130937508606634,0.0007615381376200168,0.0022457840590565928,0.006082337192509011,0.0071060465420315815,0.007147976809356742,0.007039575609609193
