0,1,2,3,4,5,6,7,8,9,10,11,12
0.007615856481659198,0.007131011788339239,0.0069976851205558405,0.007372371584392027,0.012352364772838515,0.04568144968575276,0.041195458438678126,0.009316457358746182,0.007043026535534308,0.006907354427106761,0.007194299452258501,0.0077256706694767575,0.007661798911282217
0.0071124704115042205,0.004385149588886924,0.0030443125093744974,0.003136690575489127,0.005287561854310701,0.02035803890566715,0.01826490069736572,0.003966621652383784,0.0029738743211735015,0.0031028789733684664,0.004884128468403516,0.00753212455393951,0.007731655395232649
0.0037197181261660545,0.0009438098203404822,0.0003928139561853578,0.0003910011715625351,0.0006492178015877201,0.002506353177564676,0.0022459431701418826,0.00048494350621274934,0.0003552029420573102,0.0004384532834091845,0.0012509306418049696,0.00475428261286362,0.007216920190297278
0.0017815635841184159,0.00030573366987666107,0.00012654761075644717,0.00019463858291519454,0.0004630520050964522,0.0018293812372424424,0.0016379753455415171,0.0003314707887352366,0.00014103978437104625,0.00013969917596899336,0.0004120052160780073,0.0027777645869906803,0.006846355000456727
0.0015164704685343875,0.0002473979097433868,0.00013311561475966982,0.0004954689797280243,0.0029106856770000178,0.016370775653977588,0.014210407355334988,0.0017969266044294183,0.0002723004981833245,0.00013060096645629274,0.0003191829893467033,0.0025704973230996518,0.00693852098444495
0.001819267071514927,0.0003453574270144655,0.0003841296833075251,0.004866196352152812,0.07239662644575012,0.43426394799396156,0.3686352499556898,0.03720672688774831,0.0019454904020312753,0.00031228287144942303,0.0004140882096746118,0.003203878640573703,0.008588562822271894
0.008260388279866443,0.0016346636740324607,0.002134350559161992,0.05302277190718282,0.5949208240558097,0.9715755332337126,0.9533564172085673,0.39894194114704473,0.01767669770087261,0.0016235360054099354,0.0019559146748304975,0.01504162789226107,0.03864677072949419
0.009879895181820577,0.001962443387054694,0.002580511071570862,0.07034953465033515,0.7105769892009475,0.988357905665552,0.9793882817228491,0.5108961945025114,0.022625545901858387,0.001954948241005604,0.002350150942827019,0.018050776859903632,0.04595517744944893
0.0028718513447378844,0.0005582048460483048,0.0006892177513923776,0.011766128367795638,0.20166306073058932,0.7493998364448974,0.6812141220995551,0.10811104452816148,0.004350136631994103,0.0005413089149033794,0.0006663579989648458,0.0051189023194156595,0.013594061044440893
0.0015850301980728397,0.0002909595679300383,0.000225939655743315,0.0013818535488025992,0.012675234591533392,0.0898282193782823,0.07525292996909005,0.007240077291400895,0.0006717385898735919,0.0002066844416298076,0.00035919435845266107,0.0027281057574304116,0.007307644467025533
0.0016067577434181247,0.0002519029552833115,0.00010714156295884947,0.0002196725655181625,0.0006763770906842975,0.0028518870819124868,0.002543330002272176,0.0004677110873272898,0.00014775249542103288,0.00011733815586434359,0.0003400791605343661,0.0026450058691361578,0.006953762315796198
0.0028538738575762234,0.00057956395088691,0.00023721664451531238,0.0002719623222667901,0.0004810372515510632,0.0018506556825956348,0.0016595192403128173,0.00035752808629089736,0.00023482464873620453,0.0002643038132138124,0.000774119558973198,0.0038925434670320147,0.007073104148415924
0.006145531122609307,0.0027040715210970914,0.0013911449827920218,0.0013493909992542427,0.00219243261607132,0.008242492775988298,0.007406096514172139,0.0016565713563238362,0.0012916794793589096,0.001489974792393758,0.0032141595245996717,0.006828674001833696,0.007591568188245379
