0,1,2,3,4,5,6,7,8,9,10,11,12
0.0073788219990968485,0.007412079321779523,0.006912711478894326,0.005706052397596995,0.005739688456593084,0.006567357723525739,0.01771114839560418,0.04590378210757333,0.030858441665666023,0.007361303188727079,0.006376086365153596,0.005696071547582426,0.006408406030924354
0.007496717430659828,0.00760304565197717,0.007074459446395223,0.005824851474452567,0.0060150157607425665,0.007178564859191594,0.020369479202310248,0.05400794338917984,0.036019819653531716,0.008271846529632133,0.006847478887075474,0.005875568605886529,0.006487031951781616
0.007545161784234231,0.007668824445511922,0.0071470600473561,0.005910853189530638,0.006165066024758717,0.0074659398249447145,0.02143135197474272,0.05702561154467093,0.0380048696136993,0.008693449287255392,0.007105892611537794,0.005986316190906587,0.006541794128738969
0.007569472381290633,0.007693136056770534,0.00716725683002697,0.005922834662975377,0.006141841798834631,0.007432671034586876,0.02126176377268854,0.05643431765613358,0.03764950518906299,0.00867569212573355,0.007116221489917731,0.005986858828225836,0.00654368526456097
0.00737414789433332,0.007443402469108488,0.006855966688902851,0.005501743608130458,0.00541844382374928,0.006352246606296524,0.017726938955386257,0.04669584686059911,0.031199264878326895,0.007358581117048492,0.0062698207316407625,0.005542209303466541,0.006320791908840529
0.007394383044060575,0.007386982251662046,0.006039774615368635,0.003185422556346452,0.0023733621810355663,0.0026349924814977606,0.007133217024778853,0.01888489726707536,0.01253971539390607,0.0029957299506376957,0.002672444042134927,0.002757395169930137,0.004855930949541848
0.007133840698481039,0.006677555631783156,0.002827380609904792,0.0006741715628932507,0.000323274211388624,0.00037525394419877053,0.00101913897855541,0.002689877033815334,0.001784544677349384,0.0004315809757083187,0.00037469838445928854,0.0005061484640090761,0.0017506015670453658
0.006700209403167258,0.00539449601638305,0.0010249391931722493,0.00018748935607679334,8.621602059718165e-05,0.00015748858683522343,0.0005333497495035511,0.0014120720688053055,0.0009370723784428831,0.00021415508512132107,0.0001116275880437889,0.00014482460632601372,0.000551375993317151
0.007067326736753624,0.005460196687757683,0.0007303041304523924,0.00013772398683804888,7.688908282576137e-05,0.00034698738547777263,0.002776084572869536,0.009479751207552229,0.005694133588160163,0.0007244864473123667,0.00012796070929467845,0.00010513979195595993,0.00036362274781193615
0.007884549457328423,0.006138933738002013,0.0008550770082454154,0.00027640399496506763,0.00039289605294336123,0.007004983198161703,0.12918148527937567,0.45483660482271715,0.2702326241319108,0.02159145244670762,0.0010013626026633261,0.000279186566704505,0.00044513361780201344
0.028343943840032314,0.022420400619304965,0.0030958546844742332,0.0009882228186683818,0.001648699790150387,0.06290929391956251,0.6918115369426339,0.9670893805775237,0.8818951941826763,0.20598488113329536,0.005418072356310667,0.0010074253119801467,0.001560836272362909
0.053051870273142676,0.04246969424986245,0.005967158603497103,0.0018900377213078373,0.003287266525606821,0.1531185527188021,0.8929309375018152,0.9949997414374807,0.9731398938996367,0.41972498285378645,0.011499750348276386,0.0019257078966886357,0.0029646445781466605
0.02706434214264571,0.02138490673335844,0.0029762027239409383,0.0009568649991358205,0.001569659296124871,0.04601914948783532,0.5258062201931232,0.9006739021321459,0.7508603855659004,0.14035991239916532,0.0047559255132782734,0.0009703924659528595,0.00150969258147332
