,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.49962784879332695,0.09694352163014273,-0.10950083990827059,-0.6355401201373542,0.16613941007215335,0.06700434052258597,0.5412766417011635
SHAPE_2,0.029281384086086645,-0.6431794378285297,0.3036443392237274,0.3347212832740295,0.4519861861926308,0.17586936130158337,0.3821034471550423
SHAPE_3,-0.5139616866601144,-0.008676057149842212,-0.03733986274153672,-0.48445211105049263,0.6344424563155654,0.06983603865026285,-0.3037856065663718
SHAPE_4,-0.4729518147490798,0.21801091596132013,0.3285226773023248,-0.11122388776720013,-0.33834789173164836,0.6020416177202986,0.36270720068506296
SHAPE_7,-0.5097237300101406,-0.08471884955944003,-0.3080876122412094,0.00461307590158696,-0.10858078417282746,-0.5837308118851163,0.5343535635442772
SHAPE_8,0.038131671643616874,0.3440476811802408,0.7904917475002634,-0.032801288238855295,0.1315917839596673,-0.4847206238199698,0.044199101279383944
SHAPE_9,-0.020056757200794594,-0.6354305945784997,0.2582500470141573,-0.48568365437643957,-0.471172445501287,-0.14681096840629365,-0.22290592905725545
