,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.4384919221466449,0.16905633873720127,-0.15649249699002102,-0.707903646498914,0.1682186208041427,0.4687048922380158,-0.07446834099927531
SHAPE_1,0.5485113561564476,0.022958969258760654,0.2482017875926043,0.19297961064407726,0.004077866727415981,-0.02558795529113342,0.7740100438343532
SHAPE_2,0.09149580840008133,-0.6543485971239754,0.26721751242466396,0.2634877697025762,0.4257028921457971,0.45557486193336166,-0.18399461826624008
SHAPE_3,-0.5145062236787861,-0.0811238093824799,-0.08628610255234848,-0.32600500345022226,0.6100864795013747,-0.1552509757807732,0.4676209379695829
SHAPE_4,-0.48282395718047705,0.13060153923030487,0.3211387273043492,-0.051479256860284775,-0.4199322989399809,0.6278541403182659,0.2711090390486994
SHAPE_8,0.018742489414613494,0.30825954216626517,0.8381546745918466,-0.18503310706165443,0.2092744962983195,-0.24383806675025074,-0.2542271561173557
SHAPE_9,0.017370511900707358,-0.6511981063168317,0.17152883100733385,-0.4990379399364413,-0.44510498904426493,-0.30716743954787384,0.06861486058018512
