,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.40065365106863543,-0.0759165624139011,-0.1443958530056133,-0.8230626805859027,0.04562414499822585,0.3495160202597155,0.10577323798177189
SHAPE_1,0.5107233914941819,0.08200256399562901,0.11964059319683498,0.26035332712477355,-0.008513352874687989,-0.14410862783972897,0.7934101692052951
SHAPE_3,-0.45569299416959125,0.00885519832199812,0.04415312143503397,-0.4754702831279607,-0.200747261915748,-0.6483400131321396,0.32186916047104885
SHAPE_4,-0.3930023469856967,0.4246525828141159,0.14274899110917416,-0.07270756636293475,0.708936081589253,0.2575165528688848,0.2658016774276064
SHAPE_7,-0.4588252880581342,-0.20469671985708576,-0.1382103096755247,0.09512625122761663,-0.4594478347405529,0.5850681659070381,0.4074683336644549
SHAPE_8,0.07480757824993627,0.7566569196667393,0.3691947722877051,-0.08672355395519285,-0.492375436455656,0.13199164619457535,-0.13488147527210637
SHAPE_9,-0.02035929442022463,-0.43894599123533296,0.8871878740796518,-0.08279861142776528,0.0378185932781401,0.10336901814046809,-0.02895828088720102
