,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.45724425814657366,0.13026548006425134,-0.2347731917077741,-0.6187591368096658,0.03054099960240272,0.5742347118725066,0.07279433487234188
SHAPE_1,0.5555899791881489,-0.007543365418383945,0.15351421720090336,0.2804184669388511,0.017679360804003025,-0.17150998625267685,0.7478860247376627
SHAPE_2,0.08040005045221663,-0.6433613707717342,0.292590220287533,0.34945458931947554,0.09940507962059465,0.5886181354846788,-0.12466656410525234
SHAPE_4,-0.445448119592239,0.18880021661939306,0.40130395040610234,-0.21660823294124823,0.6369610961530016,0.16376100673962482,0.3541600745791746
SHAPE_7,-0.5195613350848239,-0.11262750243404948,-0.21113361061115105,-0.03505043568664817,-0.5692848305713498,0.27966706713552064,0.5189087043497959
SHAPE_8,0.08535316633676267,0.34195201587124363,0.7624595257995944,-0.10366287925359743,-0.5033832785148663,0.09938002996616288,-0.1429056310148147
SHAPE_9,0.011407196758431536,-0.6354514078055389,0.2207693500938121,-0.5979050525483777,-0.07532553531845426,-0.42362694053873856,0.06861563491746885
