,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.39561540009865215,0.03853262619861633,0.40350235438065996,-0.6680349865498306,0.04638174121332553,-0.4762224028363787,0.06308530570916615
SHAPE_1,0.5122915911917467,0.05341413467178248,-0.19521297190219236,0.16591779160391468,0.001359261244144041,0.1386714822667772,0.8061239422425632
SHAPE_2,0.0627528669819757,-0.4489720460173437,-0.7953439340655142,-0.31474371193427925,0.048565356859249655,-0.2250020424600742,-0.09932818797045796
SHAPE_3,-0.4545500122390839,0.012467533063559296,0.00527735362837267,-0.6237387647528404,-0.10501316811260446,0.5357562396516223,0.3257121982262054
SHAPE_4,-0.3957143945951578,0.4143743931883587,-0.15964128119891938,0.009637979196307107,0.6844696411607842,-0.3453176884785457,0.24162523714878714
SHAPE_7,-0.45713985553979114,-0.2233753602595917,0.09857174118391665,0.1591970767844378,-0.5164027112907295,-0.536327068930526,0.38954848015772253
SHAPE_8,0.07018130267563513,0.7565237208101865,-0.3623205692082486,-0.11247351873832866,-0.49928957252058503,-0.09711202171747106,-0.14177141929052026
