File,Weight
SHAPE_1_HIGH_blended.obj,0.2881655051474885
SHAPE_1_LOW_blended.obj,-0.261965575638288
SHAPE_3_HIGH_blended.obj,0.8939132028767444
SHAPE_3_LOW_blended.obj,0.6187928887213984
SHAPE_4_HIGH_blended.obj,-0.3301619074170186
SHAPE_4_LOW_blended.obj,-0.5150958970948619
SHAPE_8_HIGH_blended.obj,0.3233607131325868
SHAPE_8_LOW_blended.obj,0.037328512843986354
SHAPE_9_HIGH_blended.obj,0.24957691425978307
SHAPE_9_LOW_blended.obj,-0.27426187694930215
