File,Weight
SHAPE_1_HIGH_blended.obj,-0.2861813119641343
SHAPE_1_LOW_blended.obj,-0.20364310049957995
SHAPE_3_HIGH_blended.obj,0.3309314060007967
SHAPE_3_LOW_blended.obj,0.16840345984196464
SHAPE_4_HIGH_blended.obj,0.06570389368983695
SHAPE_4_LOW_blended.obj,0.2615834124459118
SHAPE_8_HIGH_blended.obj,0.19887370354586376
SHAPE_8_LOW_blended.obj,0.355803613292321
SHAPE_9_HIGH_blended.obj,0.06885511111690808
SHAPE_9_LOW_blended.obj,-0.003277007097464548
