,PC1,PC2,PC3,PC4
SHAPE_1,0.611236665896463,-0.02340217151620608,0.2454037833313335,0.7520764986082001
SHAPE_3,-0.5874467701623447,0.10836010602825723,-0.48466496869448583,0.6389555913893764
SHAPE_4,-0.5303630234552333,-0.14081532890119156,0.8207646049874332,0.15884448274238566
SHAPE_9,0.003330741813639632,0.9838096710931037,0.1766983713758114,-0.029751013021181355
