,PC1,PC2,PC3,PC4
SHAPE_1,0.6142541459051248,0.19616793552539713,0.008309144994398516,0.7642911378653628
SHAPE_3,-0.5882136831930842,-0.07994485253723907,0.641198140605199,0.4862904769185397
SHAPE_4,-0.5249402222284535,0.3769744674056707,-0.686808043649707,0.332599947668389
SHAPE_8,0.03367892856866971,0.9016746711251867,0.3421850577859294,-0.26221728289682344
