,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.4281518879828013,-0.0714742539730294,0.11413498834175646,-0.40669864669243383,-0.7306539469473253,0.31186374355912627,0.0450846128309133
SHAPE_1,0.5105518514025033,0.10754991247051487,-0.1402931864406052,-0.025503653960033006,0.31369592464372814,-0.035946406174428416,0.7795767643889526
SHAPE_3,-0.3615794031032736,-0.2105022342954659,-0.26103199252077497,-0.8051236409488153,0.10481066833806184,-0.280569279207631,0.13741531807441865
SHAPE_4,-0.4448083172442497,0.3017588680950459,-0.019272793352156405,0.25551589622872267,-0.556204673743162,-0.3498398262829236,0.46225078637009365
SHAPE_7,-0.4719295045418355,-0.20164156726472734,0.18183894543433524,0.020203660743022912,0.10231800010459721,0.748638617676902,0.3636218889000563
SHAPE_8,-0.06183255521122874,0.7659593109755963,-0.47611160702644006,-0.16377707317229875,0.04865021532112666,0.3581074233074828,-0.1592799639783349
SHAPE_9,0.029798353427764646,-0.4696827168525704,-0.7993961597165935,0.30529036402854487,-0.18588960375665414,0.10789407000650016,-0.00881487137114927
