,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.4693842345968915,-0.026589092123852482,-0.22562390703245,0.5763528512617082,-0.04294543224763434,0.6277218190364345,0.0019265680587193371
SHAPE_1,0.5467592317105232,0.10174699327618691,0.12996359655832745,-0.02302011210656327,-0.14128485739651797,-0.3485886336577054,0.7292502886265451
SHAPE_2,-0.06355918831862126,0.6855983053437675,0.05659320824317907,-0.3201170213211121,-0.5432601011284403,0.3536760329252689,-0.004384174658479423
SHAPE_3,-0.43330554926324727,0.092907806667678,0.13635009211096816,0.7073016248255134,-0.4320809093802863,-0.3022799295816174,0.08173393578944961
SHAPE_7,-0.537419694391143,-0.08885092521159856,-0.18689284973820702,-0.05745538885258209,0.21778190725414662,0.39649159786064686,0.6785432778215118
SHAPE_8,-0.0009510698062706755,-0.2324327353792192,0.916627458994585,-0.0027328268768949367,0.014423653786323657,0.32374423552058645,0.02724665563682304
SHAPE_9,-0.010884895769714876,0.6695851023749084,0.18781464650280524,0.2474436893716382,0.6698744869561236,-0.07730118427114618,-0.018091089143348102
