,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.4637529880298547,-0.1392225904622739,0.16437380390086284,0.3853905560431726,0.6186951530002739,0.4536246379552634,0.03803424504539654
SHAPE_1,0.5371410854651417,-0.021639467916740072,-0.1811659184558655,-0.20289767868064779,-0.23485025107500104,-0.06119182089041883,0.7603443629933614
SHAPE_2,-0.0005022254567680758,0.6856985862380531,-0.15072296784638994,-0.5550437516255234,0.3099182902053586,0.3180282526589357,-0.04283574736895278
SHAPE_4,-0.4907700239406203,-0.08866513166880957,-0.23519649409276347,0.0563524451844727,0.6006104632643996,-0.345943412602098,0.4608476058419063
SHAPE_7,-0.49699354454435285,0.053764807966280956,0.2770409041052415,0.16294898098701757,-0.2739642431519025,0.6235638489488405,0.42768498794293064
SHAPE_8,-0.06910999074490087,-0.2922664191155252,-0.8497718715583068,0.05088050296391695,-0.09834603885755631,0.3921226762494061,-0.14721057562244005
SHAPE_9,0.061468509255585786,0.6432685540831908,-0.2515183143870333,0.6855044062698394,-0.1433563467472564,-0.16452771115863865,0.04036119817767296
