,PC1,PC2,PC3,PC4,PC5,PC6,PC7
SIZE_0,0.42839717004434136,-0.09890839038772808,0.41693477429099357,0.26154739699564855,0.4202308424706831,0.6154803202920747,0.09508607937112577
SHAPE_1,0.5131130322886122,0.07144242259700191,-0.04300472474703265,-0.1749509098337732,-0.07577735204045236,-0.3098578365816868,0.7729163494023651
SHAPE_2,-0.03071319376284518,0.6852646810043566,-0.2995384205701568,-0.48733035119459095,0.2881935510265358,0.3452371417672422,-0.003266985594834634
SHAPE_3,-0.36358508202249523,0.1695958086485148,0.7565139422061833,-0.2690643765395657,0.2794236219550128,-0.32467844116238226,0.10411779714579952
SHAPE_4,-0.4395652395774915,-0.11182651948570627,-0.3655100578053724,0.3794694243119662,0.5973234057312703,-0.09356383476697996,0.3887584611807795
SHAPE_7,-0.47579790481845863,-0.05183905876858059,0.11355139186705925,-0.036847586503413465,-0.49752941947698315,0.5269502683149578,0.48110840151463796
SHAPE_9,0.021265525592237537,0.6867097135958795,0.1256497375027612,0.6676405018692965,-0.22847313696552493,-0.11889720676838263,0.010456113587836102
