,PC1,PC2,PC3,PC4
SHAPE_1,0.6999986501517725,0.08565522899193671,0.22525738991092822,-0.672253062337801
SHAPE_3,-0.7114147909156769,0.02378641689329872,0.1623203183632266,-0.6833559218183767
SHAPE_8,-0.006300684206291712,-0.6450192772630632,0.7468755448751586,0.1615158004809539
SHAPE_9,-0.06205792802401001,0.758977944394139,0.6042252419457601,0.2345488232505168
