,PC1,PC2,PC3,PC4
SHAPE_1,0.6224270658805938,0.2512925824766621,-0.23191593423965887,0.7040252730529145
SHAPE_3,-0.4883456285181015,-0.20246954716580273,-0.8155556646824362,0.23535842322323045
SHAPE_4,-0.5931480740665318,0.19745636885455886,0.4830682637574341,0.6130508928142218
SHAPE_8,-0.1492596964947306,0.925672243756643,-0.21846969995977497,-0.27041344334246664
