,PC1,PC2,PC3,PC4
SHAPE_3,-0.5224517662643935,-0.5144081962481509,-0.3896501476271012,-0.5573159983475423
SHAPE_4,-0.6861180170418516,0.053744001661201135,-0.16235672091216885,0.707102499041438
SHAPE_8,-0.4971656100249902,0.31349020008964523,0.7353307206420967,-0.33740032889167143
SHAPE_9,0.09545980738642032,-0.7963791084439112,0.5301903327191106,0.2748926188514842
