,PC1,PC2,PC3,PC4
SHAPE_2,0.6750661834521061,-0.061147702093571475,0.1572171300011975,-0.718212629046768
SHAPE_3,0.24236651961311537,0.6890529763019234,-0.6826979124413636,0.019698384915807086
SHAPE_8,-0.23835250304350528,0.7187615813720108,0.6366252507321496,-0.1458703656221174
SHAPE_9,0.6547764522513995,0.06963291981343149,0.32235791368077016,0.6800767820935429
