File,Weight
SHAPE_1_HIGH_blended.obj,0.7216604543740692
SHAPE_1_LOW_blended.obj,0.3950302144538956
SHAPE_3_HIGH_blended.obj,-0.22060799967828287
SHAPE_3_LOW_blended.obj,-0.23361023788256827
SHAPE_4_HIGH_blended.obj,0.5377437408117579
SHAPE_4_LOW_blended.obj,-0.23530089961705478
SHAPE_8_HIGH_blended.obj,-0.318348853566197
SHAPE_8_LOW_blended.obj,-1.6932358600602486
SHAPE_9_HIGH_blended.obj,1.2420432460676778
SHAPE_9_LOW_blended.obj,1.0274579939683692
