File,Weight
SHAPE_1_HIGH_blended.obj,0.030180017119976272
SHAPE_1_LOW_blended.obj,-0.10856629218891459
SHAPE_3_HIGH_blended.obj,0.307778214057924
SHAPE_3_LOW_blended.obj,0.15499138368483742
SHAPE_4_HIGH_blended.obj,0.29496415372418583
SHAPE_4_LOW_blended.obj,-0.053249813206600174
SHAPE_8_HIGH_blended.obj,0.4810201866420459
SHAPE_8_LOW_blended.obj,-0.2910407735996511
SHAPE_9_HIGH_blended.obj,0.19441727683036955
SHAPE_9_LOW_blended.obj,0.08342803376215323
