File,Weight
SHAPE_1_HIGH_blended.obj,0.1286168711286729
SHAPE_1_LOW_blended.obj,-0.21950058405344577
SHAPE_3_HIGH_blended.obj,-0.009319191290616929
SHAPE_3_LOW_blended.obj,0.23789237692050272
SHAPE_4_HIGH_blended.obj,-0.34545095569849205
SHAPE_4_LOW_blended.obj,0.19264606073650897
SHAPE_8_HIGH_blended.obj,0.22256317744096224
SHAPE_8_LOW_blended.obj,-0.13638004140226465
SHAPE_9_HIGH_blended.obj,0.221672812695409
SHAPE_9_LOW_blended.obj,0.17369596444344051
