File,Weight
SHAPE_1_HIGH_blended.obj,0.13162090844786295
SHAPE_1_LOW_blended.obj,0.006238115581034759
SHAPE_3_HIGH_blended.obj,0.12035668423246695
SHAPE_3_LOW_blended.obj,0.10208462273129516
SHAPE_4_HIGH_blended.obj,0.013165929670347808
SHAPE_4_LOW_blended.obj,0.0715678326440155
SHAPE_8_HIGH_blended.obj,0.026815823652369463
SHAPE_8_LOW_blended.obj,0.019662105123381728
SHAPE_9_HIGH_blended.obj,0.13276201480687258
SHAPE_9_LOW_blended.obj,0.06793081805943527
