File,Weight
SHAPE_1_HIGH_blended.obj,0.0034874175212838213
SHAPE_1_LOW_blended.obj,-0.19581393737349165
SHAPE_3_HIGH_blended.obj,0.4051063640618278
SHAPE_3_LOW_blended.obj,0.1900685929745305
SHAPE_4_HIGH_blended.obj,0.3321550080171486
SHAPE_4_LOW_blended.obj,-0.027150263975403953
SHAPE_8_HIGH_blended.obj,0.5043125606449905
SHAPE_8_LOW_blended.obj,-0.4677913083786459
SHAPE_9_HIGH_blended.obj,0.28586434523240417
SHAPE_9_LOW_blended.obj,0.06694560708484996
