,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SIZE_0,0.39771297450495285,0.10950009138331986,0.32635077721970335,-0.164521349159884,-0.6927126010764729,0.11819713022871706,-0.4438446775692189,0.07377403801618398
SHAPE_1,0.5105852228647282,0.0025735095287198876,-0.1840919381316032,0.09070456633865946,0.18974955562675952,-0.028505043212540996,0.11904965790048237,0.8038586286193758
SHAPE_2,0.056136922750650534,-0.5328198596457179,-0.4565973623220223,0.6055752988356765,-0.2681620882474834,0.06140413919947331,-0.2244447225870609,-0.10813067025870017
SHAPE_3,-0.4499028498997841,0.0706954796230411,0.07794347014571547,0.17670415829936528,-0.5813279914374695,-0.10794265940419805,0.540626907861823,0.33677696753499536
SHAPE_4,-0.39150901336030774,0.3707589564867523,-0.2489729003349889,0.05336425992798063,0.05023938929047385,0.6951474083521599,-0.3149457452459744,0.24388214629215665
SHAPE_5,0.08980689464335155,0.4120425399116679,0.46007274588640235,0.7496424312309313,0.17852443835647908,-0.0810712612933056,-0.06969110254739892,-0.07228130114993822
SHAPE_7,-0.4572075711065887,-0.17898205779286094,0.15638668845049836,-0.04195246512891101,0.11475576462918544,-0.5016600507918121,-0.574217902689607,0.37168799067338304
SHAPE_8,0.07197112416593193,0.5998603319439991,-0.5890142271389363,-0.013714114110878793,-0.1634850525428414,-0.47783840320783355,-0.11136571354671602,-0.14283794527185753
