,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SIZE_0,0.4592213534244205,0.11769210192928099,-0.2345888268946472,0.05656966192210586,-0.6309289142660904,0.09761765599835806,0.5506152758304288,0.0790859643129065
SHAPE_1,0.5500580198804774,-0.03496227535723996,0.156481210312669,-0.09828149030635043,0.27998647603140525,-0.010659685248688924,-0.15911765621142643,0.7471570848094493
SHAPE_2,0.06395811955562535,-0.6432915802440566,0.2895673500750812,0.013254876482380568,0.33871471599779673,0.11002532256693079,0.5941592732028855,-0.13491437053753147
SHAPE_4,-0.43452329345965673,0.2142975883710912,0.398247511874775,0.13933896014566782,-0.15286844365868754,0.6463933877435409,0.1305989281788854,0.35916621737533694
SHAPE_5,0.1336044862457304,0.20670415538649786,-0.030072242875225856,0.9258272697798301,0.2622300250827193,-0.08312115101853686,0.058511006807144446,-0.04759737831364217
SHAPE_7,-0.5174487812395145,-0.08730382192549732,-0.21387022110355602,0.0590197233645663,-0.055756619260662575,-0.5598062720052923,0.315221894830956,0.5094549013419819
SHAPE_8,0.08961009889343383,0.32572373874446653,0.7661332147691914,-0.07479847016309255,-0.1562684103706558,-0.4840491096009396,0.11723151271089104,-0.14440421782483545
SHAPE_9,0.004173719343569954,-0.6072348604059501,0.21077587179825621,0.31830066304580384,-0.537723586758472,-0.07636394826542368,-0.429990068558125,0.07508033522296853
