,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SIZE_0,0.40211941080739927,-0.055298206008829856,0.1831818479487626,-0.1764802460305693,-0.8042935518159335,-0.11404897980461352,0.31105155792194294,0.11786798646939577
SHAPE_1,0.5088808839084831,0.0677933096262206,-0.07179799698168902,0.13118651276723517,0.26690071238307267,0.039254605014895805,-0.12435236367668939,0.7910998894086559
SHAPE_3,-0.45052184620140934,0.042276825944143455,0.21534153209195395,0.011330603282184742,-0.4146059623158955,0.2290775986609673,-0.6439891668938337,0.3311278919030141
SHAPE_4,-0.388629554578385,0.43412529152448825,0.02977996389376072,0.13640508665497006,-0.02408590052819923,-0.7236651462057417,0.20957239446489104,0.26984651877157895
SHAPE_5,0.09397838846462869,0.20173248310689623,0.9190024515779422,-0.12347044657048246,0.2771444779341853,0.07358342402534249,0.0694765552470263,-0.06009190385430888
SHAPE_7,-0.4585314970521641,-0.19949331629177144,0.0004665895815585549,-0.13659955271678406,0.05354521564695951,0.4269910430735759,0.6253284275997705,0.39378616546243495
SHAPE_8,0.07626890720866032,0.7375507362961233,-0.12965389204424754,0.38557012007731306,-0.15329114847173478,0.4681545154293528,0.1541698847577048,-0.1352491629575133
SHAPE_9,-0.020912755767725198,-0.42144917870661225,0.22946629618299508,0.8662224800348349,-0.07888808323630823,-0.04878108932928538,0.09751817730244838,-0.02888531036421954
