,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SIZE_0,0.39578320595175087,0.11654897745107295,-0.22091626137955112,-0.6896183154483124,0.1664818512660234,0.06615096884958378,0.5197793397303657,0.05596297621411333
SHAPE_1,0.5122506426803753,-0.020242663566139678,0.16085939390659898,0.21589410960569203,0.0043067420903769365,0.011656591751486534,-0.12037583755988103,0.8062622005575609
SHAPE_2,0.06142727181659178,-0.6453889588550381,0.29201968847839527,0.26510507121004157,0.44941709559178855,0.1674259404203896,0.42212610518724536,-0.12627733291654483
SHAPE_3,-0.4546452345923651,-0.023761073841773922,0.027347988537218683,-0.36758432806662855,0.6386139502948963,0.07978192093936999,-0.37379783064632366,0.32085700973983133
SHAPE_4,-0.3954642153913484,0.19992633355681314,0.39253655565809037,-0.07444936674543808,-0.33690456941108105,0.6034756274655438,0.3296011678643936,0.24017786756100346
SHAPE_7,-0.4572482738582574,-0.09799297954220267,-0.22291844623599347,0.09728977655036646,-0.10863627288420619,-0.5820968017780679,0.47180468056143865,0.385908376035669
SHAPE_8,0.07057796099593565,0.3378361036589469,0.7658357648613056,-0.12350128158662207,0.12970586712003762,-0.48808362541428774,0.0677498762407742,-0.13960390430930705
SHAPE_9,-0.00549142239547707,-0.6365600346866468,0.22139297634104008,-0.49209429993728493,-0.4693949309574982,-0.14087735010224636,-0.2481878253599026,0.04259449352434448
