,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
SIZE_0,0.44275778114681313,0.1711614950717965,-0.15762061936749563,0.15517847709198151,-0.6902318945564553,0.16049869180632412,0.47066829280980116,-0.04512349992332801
SHAPE_1,0.5478792405400679,0.009653511077603403,0.2485770815903322,-0.0355768502674551,0.2224475109420146,0.00934138642827131,-0.02748143787124787,0.7657372158188618
SHAPE_2,0.08105352668372422,-0.6514447524311292,0.2664870861556523,0.029009175803293225,0.258899735607185,0.428644933995499,0.4547556223959983,-0.19906012241358514
SHAPE_3,-0.5102389641448084,-0.04807473163751638,-0.08828027842215314,0.2042680329349478,-0.2683585617104828,0.6097194168133306,-0.1559679504142476,0.46874950279448785
SHAPE_4,-0.47803865545300817,0.14813888961258945,0.3205704261197073,0.06381542520617473,-0.015836958130419295,-0.4183314243838514,0.6275704539693346,0.27129217112753223
SHAPE_5,0.0876875868494277,0.21787909946701892,-0.00971258961396312,0.9088358307607234,0.32459571605730997,0.014587727955059464,-0.004572783925721813,-0.11474577296764081
SHAPE_8,0.0225462382062877,0.30138480949030716,0.8386866134495004,-0.025739210508645406,-0.20999455030551845,0.2054267538357246,-0.24281934537369546,-0.24360218467211228
SHAPE_9,0.012728253914117563,-0.6194109064626393,0.16823029493300423,0.3183857466755911,-0.4305121909868752,-0.4486028623665547,-0.30620357856012254,0.07843021390509403
