,PC1,PC2,PC3,PC4,PC5
SHAPE_1,0.6875090412427143,-0.10816210240466133,0.13808027873207307,-0.008350837283735526,0.7046249910093035
SHAPE_2,0.11912731112729139,0.6791551015613553,-0.11903687723182699,-0.7144081229211332,0.0028788070385470732
SHAPE_7,-0.688610933969579,0.12805415495401123,-0.08428806956881343,0.023808277592425545,0.7083401741134012
SHAPE_8,0.09217831755843295,-0.322097299327667,-0.9314942511891634,-0.13545658643436084,0.041550700728275075
SHAPE_9,0.1745226098324984,0.6378908768680007,-0.30327881530708833,0.686029136794201,-0.004803282331879742
