,PC1,PC2,PC3,PC4,PC5
SHAPE_1,0.429847284769346,0.5698929205892319,0.18251347354091507,0.04731632702085599,-0.6744652459630378
SHAPE_2,-0.5064707114514688,0.462658379622286,0.06092214899784647,-0.7242785545291843,0.0338187731552019
SHAPE_3,-0.5513172521696744,-0.44685520497562725,0.13394843693720557,0.07926139673711377,-0.6871281979919255
SHAPE_8,0.16447363798240255,-0.2105833657214105,0.9347009201692409,-0.1630459711706938,0.16838429145872308
SHAPE_9,-0.4771964376304342,0.4659875048702371,0.26715038801088814,0.6635626443062156,0.20845741168068097
