File,CircHead,CircNeck,CircChest,CircWaist,CircHips,CircBicepLeft,CircBicepRight,CircForearmLeft,CircForearmRight,CircThighLeft,CircThighRight,CircCalfLeft,CircCalfRight,CircFootLeft,CircFootRight,LenHead,LenNeck,LenTorso,LenHipdrop,LenUpperlegLeft,LenUpperlegRight,LenLowerlegLeft,LenLowerlegRight,LenFootLeft,LenFootRight,WidthShoulder,WidthHips,WidthFootLeft,WidthFootRight
SPRING0086.obj,0.5674599120797589,0.35988816300658977,1.120003615577867,1.0124313664572175,1.2559684759783585,0.3768186136837377,0.3523346651032766,0.2684807412132245,0.27842622425308045,0.6173479144787463,0.6139293686426514,0.4093669121625511,0.41340020178222875,0.24492619140654098,0.24341607339334057,0.20799192084619697,0.07112096940102444,0.4910320309517766,0.1795815977477204,0.42705309783851514,0.4429830840613372,0.43879754765114143,0.4240639560076632,0.23338487197350596,0.23702477844527944,0.3850389462625222,0.4016142221749012,0.10030871059309644,0.08407166041578493
SPRING0087.obj,0.5686587596159189,0.3188122268158289,1.0020580550204843,0.8467952476993577,1.078851947631867,0.2742610203068417,0.2649017835739911,0.21197084852842135,0.22843118089102762,0.4753276844094816,0.4802118441960845,0.3361595454543249,0.33797704833084125,0.23491750669432782,0.22817167896700832,0.2035484505225391,0.11997299961949351,0.4255312347371579,0.194226940336708,0.4901314009728247,0.4934835437087541,0.45833439605351584,0.4345429538977388,0.24562960209770296,0.2546720069576828,0.4053835211826199,0.3671731010044459,0.09198748311257436,0.07712725584980022
SPRING0089.obj,0.5745896106478882,0.294197835614586,0.8684489119116561,0.7416970862319228,0.92458211115518,0.22846975574813905,0.22164876328963953,0.18417760676929182,0.19422311026626937,0.3720216895657792,0.37513149746245555,0.27959608944708897,0.26522204771088065,0.21404515942313618,0.19849119913165314,0.20247189268878207,0.10262921556386911,0.46701632991286024,0.13091594107686658,0.46583352539460915,0.5177728795679518,0.44669404602590224,0.41179834932257214,0.22322929877181472,0.2256761340339871,0.379288649099091,0.3411683649703309,0.0924250707366616,0.0747114928289671
SPRING0090.obj,0.6044957298118548,0.31690170684324565,0.7948394105875074,0.7404251425413853,0.9445126190631371,0.23497213694698846,0.23317206366274976,0.19720244801184875,0.21832364960120376,0.4339101028556849,0.43553394244016663,0.33076341001970405,0.3199986552522881,0.23332470929248342,0.226746574578409,0.21235638585682787,0.13120356589945575,0.41482400980628925,0.14743633696880895,0.472292949101421,0.49025604253122684,0.42778644905022045,0.4051670460610483,0.23598326833161865,0.246056350396067,0.3952558565957632,0.3256355819131656,0.10348255255216238,0.08404641567051326
SPRING0092.obj,0.5837452864601894,0.33427929788128197,0.9938228794548936,0.9089152912059734,1.092797166975364,0.284575338804884,0.273007318340072,0.21115399039921715,0.2288049303375277,0.4526596177953072,0.48766759698880235,0.28752886778448605,0.2837834934332849,0.23333096304034864,0.22008877957324785,0.1939153254302556,0.10744056042655295,0.4116599554996404,0.177942032407207,0.46236216805718294,0.5003049956079079,0.42388428436061415,0.4002749452475243,0.22809265697594144,0.23804903990957618,0.3977102743213709,0.3412026764933963,0.11462277591471459,0.09188902558792184
SPRING0093.obj,0.5589752198347618,0.31601539458144723,0.8871580933260741,0.8028060032383424,0.9905021687617062,0.2839862644490552,0.28208687580599323,0.21081742786095015,0.23006091096005168,0.47461339931570307,0.4799080073952479,0.3386560191774074,0.328951871108911,0.22332916722198337,0.21886807166036254,0.19891051654063663,0.09489121027584203,0.42734433805796745,0.178833042373948,0.43828607310404644,0.4621206502666584,0.42005747143569977,0.39297637468316793,0.21665872567858874,0.23250605193353918,0.3701168540824076,0.3272328154278985,0.09793244542729955,0.08053828513119703
SPRING0094.obj,0.5770172919960748,0.34929981567998036,1.0740341698999794,0.936638970599556,1.1331027313353916,0.29524287961184165,0.3011911568432471,0.23678039578736262,0.2431992383758032,0.5014048623257825,0.5106113913817388,0.3840942815705393,0.377503077645251,0.22938243747085818,0.22812788318940272,0.21628644128496807,0.10245153540488469,0.4447744911260265,0.1990798350254192,0.4606431560386466,0.4854084388787015,0.41151180285830946,0.3933562274721798,0.21774860533268053,0.23537032716306283,0.398155958384337,0.38713297325791907,0.1081031866988001,0.09015908947751593
SPRING0095.obj,0.5593134549565266,0.30541960754371134,0.8203266129321173,0.6995678477170193,0.8704601790892926,0.2398214684714508,0.23824256631000315,0.2016916933131297,0.2129912579849702,0.42357636508450547,0.4500513000370626,0.32665457717724833,0.33215596772522793,0.22230175335748434,0.22488162066686818,0.19374707946362163,0.11061786212909777,0.42437953525561,0.14904572158327112,0.4179040904003004,0.4269709776844796,0.3952871234667064,0.37961229233315635,0.22110782838579005,0.2313894850703809,0.3610495215071483,0.3081014701401296,0.09833779932639831,0.0883190534157568
SPRING0096.obj,0.5735677429350219,0.3177481704023205,0.9496707345561769,0.7948301394705527,0.986987590141937,0.28854976409207167,0.28853088001712845,0.22671661587959474,0.2301255778679944,0.4592767961796125,0.46930026242446954,0.38756155682517757,0.39152552904896454,0.24092030309999873,0.22950024805723737,0.20927449121413877,0.10931033622257301,0.44959015026400834,0.21222366459552053,0.4727269285684652,0.4966220605152913,0.45730307362549505,0.4492239049822687,0.2358876260904491,0.2420536876726442,0.382892512259722,0.32819465275831133,0.096510862429317,0.07665771517142565
SPRING0097.obj,0.6172797830015442,0.3214734473677671,0.9564704412340816,0.8152443294556623,0.9860688618559379,0.28782067578615045,0.28819376692384086,0.23063933367223838,0.24356069884378517,0.5247921802650578,0.5403893910733084,0.34914061822625486,0.3418126751698991,0.2419023487933671,0.2393547076019651,0.21486196884672967,0.11079069153020522,0.418609353758932,0.15205823342744765,0.5092743393391248,0.5214086483745664,0.4622031307298149,0.4496183681703273,0.24873432399525866,0.2514193855581019,0.42359657326658373,0.3506240880212115,0.10597021640285231,0.08840111291036937
SPRING0099.obj,0.5973481283841775,0.32011399533366897,0.9339923333182714,0.7443808544859352,0.9830338875437443,0.23840033744632075,0.237999652542334,0.2033238131659612,0.21934923796505226,0.42504721586659094,0.43310311157753817,0.30279815947913613,0.29892519066674367,0.22710537719203036,0.20848222523427276,0.21515326363695914,0.1010871929256644,0.5164264018575025,0.14482365224964874,0.45352613290487626,0.49350174911956085,0.4350421653559724,0.40904784336196437,0.22145459172714752,0.2239435350345793,0.3909691308675683,0.3534889804454926,0.09586812141293,0.07839742375188694
SPRING0104.obj,0.5685043434134429,0.3208729598920983,0.8936272842999016,0.7832295171717337,0.990923350478301,0.24859134177730158,0.24739251421173758,0.1965902383173734,0.2181221813398057,0.41280333930907237,0.417538347859196,0.31181326226286304,0.2920628076335935,0.2312023291650529,0.2262642822885442,0.21057042217171024,0.09427423014209654,0.44611360816371987,0.18935804055021158,0.45244961610880363,0.4975909246242281,0.4354760959886576,0.41301371410875637,0.23628638476817715,0.24842529471786762,0.38887720450820923,0.3501053968577756,0.09549156012474642,0.0803368278045655
SPRING0113.obj,0.5996083212155175,0.386346449438511,1.298527946667808,1.17285882657651,1.5275064570559307,0.47537404902638364,0.45730673655073467,0.3106520656111955,0.3248524388439339,0.6747862301186612,0.6828279179712519,0.4589314282032976,0.46526993331728905,0.265215320599634,0.2561128893640129,0.2217798371988053,0.12585183584626825,0.5208804633471595,0.19837845976401092,0.5063748464245988,0.5200035855883588,0.464420250675876,0.4440041947801404,0.2617518959605738,0.2730648444601608,0.44833452974750476,0.513639281807916,0.11217270283208897,0.09477996606204162
SPRING0114.obj,0.5789962711068686,0.31501619718792273,0.951047089825444,0.7915379010756525,1.0269634280571327,0.2685971381008327,0.25962441861312147,0.22510534329123194,0.22893110856098914,0.49561248773463024,0.4950050666218687,0.3849791032074665,0.3830531246520343,0.23588596124585884,0.23310827022712427,0.21306994142175742,0.11783588795166765,0.44112517212650615,0.18362253713716173,0.45110946457893314,0.48733756753096147,0.4328032921390127,0.42034242180765985,0.23688083627331843,0.24216977964026393,0.38878236478583506,0.36112932900378336,0.09426113321912304,0.08231540442226891
SPRING0115.obj,0.5817644133656783,0.30023591364419844,0.8508001577975087,0.7564441193506595,0.9509350524935782,0.24795801937214573,0.2437112907363764,0.20811500894846324,0.22195541011207381,0.41683093469073806,0.4263593285637306,0.33600547101482203,0.3331555153321777,0.227015235381203,0.23086571782359241,0.20370660600591797,0.10963646727229188,0.4454872795833904,0.12969794527215184,0.4386047363686723,0.47262057267353064,0.43140979203078056,0.4224819368930956,0.21886560028139637,0.22487976458662132,0.39433126969513416,0.3380758480434091,0.0894474984376689,0.08543605089661058
SPRING0116.obj,0.5488846457206357,0.2965292938563635,0.8621583502162434,0.6936433155679185,0.8897658747315099,0.22374275604221683,0.2291551822211143,0.19023961493890656,0.2144869459023242,0.4372640931848588,0.4370527008795454,0.32906541381149346,0.322966347754692,0.23784856238740207,0.2377447759314505,0.19926694266247788,0.12004429174844769,0.45518636460977896,0.13433641413682962,0.4373698146632071,0.46657332827716463,0.4339807965230476,0.41241170411149974,0.2340890480042136,0.24235167720770906,0.38095764713147473,0.32727817552071753,0.10007017820097755,0.08620917908596992
SPRING0118.obj,0.5483962156920063,0.30461673653823856,0.9738118312087035,0.7805066622427271,1.0361279531070446,0.2845854170891859,0.2773122198923693,0.2429953805083689,0.24534528370581143,0.5194555967512432,0.5594175754955607,0.37936150257801793,0.36959828253229904,0.22959063995224444,0.22865003661632835,0.20219793968769872,0.11335595097248678,0.4244926498782312,0.1546167439781388,0.4640631416716008,0.4817641280890858,0.41334882860352407,0.4053928925743079,0.21346885325164452,0.23266670884288418,0.3895487933499446,0.3565824962058807,0.09680425152857541,0.08810529711605553
SPRING0119.obj,0.5409926482338547,0.3127221307639088,0.8096790628488063,0.7632191415515074,0.9193339386314929,0.22305035028030346,0.212903103602599,0.193514287253785,0.20184400728648244,0.42193152902923814,0.43501557244803846,0.33713649230446396,0.331242130934194,0.2156883055509181,0.2151513288470539,0.21019682713348317,0.09897066992799775,0.4273455285470145,0.1286909436984079,0.409247392019968,0.43485475760996994,0.39702458504601307,0.37982031195078153,0.2007118496095573,0.2218819132754958,0.3884827959337646,0.3242360377526388,0.09828488164804532,0.08031381824735419
SPRING0121.obj,0.560628808914589,0.3414758145047863,0.9227482834443045,0.810422420427585,0.9853539896650001,0.26939535476311843,0.27399604147733353,0.22357813307360935,0.24046266146310236,0.46292173024842204,0.4661438722528263,0.3410499228826539,0.33555883142500365,0.22452286022602272,0.23043130610517745,0.20053730270611364,0.10282817047478174,0.4529361386171523,0.164126441818534,0.4464761131374822,0.487976087436129,0.4440322544817007,0.4225981391682758,0.23979229704736865,0.24202849696935022,0.3830824406529094,0.3524736413323891,0.0932404350899991,0.08215060696679335
SPRING0125.obj,0.5921848208645191,0.3443561505726308,1.0998691559876204,0.9577902128696594,1.168792971241357,0.304401883953847,0.29716835409950415,0.2179701874453389,0.23589723174745553,0.509099789160598,0.5141997781357829,0.3489374128564377,0.34518416687913744,0.2308261669058064,0.21869111489721416,0.2204935379789712,0.08974573383407322,0.41912992722253106,0.18124336599002974,0.4747726058817988,0.5185262149711989,0.42349697860208196,0.39486141165745964,0.24145115650294144,0.24537945058306299,0.40332502152959454,0.39002088464677576,0.10094549341227907,0.08266785885459285
SPRING0127.obj,0.5756651184520459,0.33310603985768317,0.9459873444989786,0.8815474810926244,1.110340966394208,0.3084204897539459,0.30045622717888,0.24019880838093596,0.24598684871382154,0.5033066662664225,0.5115562175820748,0.3603991209871283,0.3518838548269939,0.23808794756477628,0.22995666802385115,0.20802662860851448,0.11971023494382717,0.4334727229834018,0.18616638457196125,0.4825929850876175,0.5110975298838613,0.4427499297503431,0.4151890564131721,0.2604161510143827,0.26035987853020487,0.37982576667583057,0.38670795918903433,0.10224032641450449,0.0877906158093732
SPRING0134.obj,0.5577573010781312,0.34238222745579644,0.9185357347616206,0.8188490111035271,0.9747395249512336,0.2632526510718827,0.2637170484255087,0.21143353462189335,0.22065796584338826,0.4636215097052851,0.46207686873865045,0.322696409517874,0.3128173607172182,0.21931051697867632,0.22140318622390237,0.2078519048167411,0.08515852227624733,0.45318138477435127,0.1625386628317075,0.4650175791490108,0.5136454413160176,0.4323565557056904,0.41244677635034555,0.23153292303447984,0.24374246707450672,0.412403349942431,0.3623641957813636,0.09235169023413466,0.08177418014262929
SPRING0136.obj,0.5542808644082742,0.31162704705212096,0.8296272904603509,0.7230679116667775,0.9401937426003906,0.22281908587975083,0.22106912069214557,0.20209569958753099,0.20639392113806496,0.37859886229617973,0.39554436903871476,0.3133359665083806,0.30462007295113364,0.22471419434035544,0.2261738450722596,0.21012970087465613,0.11044212740847617,0.4773598557659401,0.13588662652585365,0.42851023109252023,0.4614241082728358,0.43434435407694033,0.4178515504705691,0.23022109620308154,0.24000963602019335,0.39013615341174723,0.35692429377678975,0.10233324658511501,0.08655482335257729
SPRING0143.obj,0.5326976959259998,0.32131837288046267,0.8271342063721272,0.7188883764224071,0.9043053604883482,0.23533522153459124,0.23631759504079175,0.19047759716271276,0.19428475502749726,0.44386736844849173,0.4485393735392366,0.32373058516647857,0.31550901717719015,0.217440450500788,0.20386941124244237,0.20504447258588573,0.1034425452235507,0.4331185465535514,0.13165625692612284,0.43458240964046513,0.4635405298425654,0.38869683925354653,0.3632963089374044,0.2180477622486755,0.2203215835639638,0.37907659586303005,0.32558304801477217,0.09749400096298455,0.08284178893704679
SPRING0158.obj,0.5636171896274826,0.3088139200768367,0.8791929173331675,0.7128013899876978,0.9410866554148002,0.255878730612021,0.2498937269576886,0.2143668190078881,0.2177862610541534,0.4535420978853996,0.459968554579131,0.33041320631129584,0.33044226485172234,0.21027418052655425,0.21448025470482035,0.20026125180466747,0.1057611354978062,0.5028713287996436,0.1305405123298972,0.44253744201668155,0.4627118933285556,0.42395406263478264,0.4062142841781638,0.2245121679253131,0.23029421658100227,0.3997114877748166,0.3442850313757962,0.08854582641488427,0.07605700261933292
SPRING0160.obj,0.5442819932722887,0.29171579377563783,0.7795903400112323,0.7124756399094312,0.9125199995464273,0.23698236024682467,0.23337732597679606,0.1864964879854463,0.19897084765506262,0.43033582248688995,0.44364487773512046,0.31461428839554323,0.3114064460309228,0.21100425737817202,0.2132647995843014,0.19667624782961424,0.11112270880105442,0.41590948384842713,0.14120014094393687,0.41351528944394,0.43680586308968267,0.4124326066900483,0.39252003601547664,0.21374428243777663,0.22068763151134724,0.3804981040269117,0.3228456615018956,0.09447186679480578,0.08305310635416374
SPRING0161.obj,0.5474700663499947,0.3284854248547678,0.9509010272264206,0.7880114393874986,0.9675210465580386,0.24033318608932683,0.23325358303649513,0.18946397241580523,0.19407690626626273,0.4279825799341854,0.42776128493995463,0.3047223008443062,0.29450068632195103,0.21986533895590976,0.21444258682408265,0.1998671035495094,0.08200154830977498,0.4341455778009143,0.1444799629351867,0.45921273842356025,0.48132595988902355,0.4186676845945049,0.40209730318610193,0.2311041363301265,0.23191698181531784,0.38201267421516083,0.35171175887838274,0.0971450020744943,0.07708580343289875
SPRING0163.obj,0.5464560395389717,0.32250529824165497,0.9012548249536576,0.7605910376327054,0.9580270895351336,0.2800561467215634,0.26013329709192123,0.2093836400386972,0.21470894331805537,0.4827053104372303,0.49598725683212497,0.33766889494742874,0.33626122070328796,0.22095674739730334,0.20928274062262311,0.20060732680812732,0.11001403624931247,0.4044026224808637,0.17132593671474888,0.47138079485686435,0.470155706206623,0.4067998351950518,0.3855290764637447,0.22483869616039476,0.23371057795002012,0.3988472859417133,0.34142146204385326,0.10144986465716936,0.08129738850932752
SPRING0166.obj,0.595072054448233,0.34162466600081093,0.9394939741546763,0.7921683769486905,1.0250751006260805,0.25296803678941077,0.2497465702303633,0.20693739808584558,0.21703758655441824,0.47189267034405463,0.4778934992890834,0.34587454978685567,0.3344422079700081,0.24597637080286572,0.23316824404699232,0.220420323201361,0.1045700012996904,0.4669354803781536,0.16626292332465128,0.4978887114349283,0.5290796164767279,0.4603659608661161,0.43464474176563705,0.24960257503624975,0.2569923574692783,0.3990414037187825,0.3565542956997578,0.10984400352018839,0.08222589958622446
