File,CircHead,CircNeck,CircChest,CircWaist,CircHips,CircBicepLeft,CircBicepRight,CircForearmLeft,CircForearmRight,CircThighLeft,CircThighRight,CircCalfLeft,CircCalfRight,CircFootLeft,CircFootRight,LenHead,LenNeck,LenTorso,LenHipdrop,LenUpperlegLeft,LenUpperlegRight,LenLowerlegLeft,LenLowerlegRight,LenFootLeft,LenFootRight,WidthShoulder,WidthHips,WidthFootLeft,WidthFootRight
SPRING0001.obj,0.6414013664265632,0.47531351673995853,1.4004348366943253,1.451966852005107,1.4407368065866193,0.4101325011869293,0.40634739792444113,0.3248780525365457,0.33591690266167873,0.5970499192912488,0.5996130541659054,0.4553969527223091,0.4718691901131462,0.28315238517190977,0.28124318772970713,0.24480346894405453,0.10461198570731,0.5830507103254295,0.23654610233199239,0.4789967767647483,0.45953430357134456,0.5163184528798404,0.5040095925357926,0.2807204051919767,0.27122921041090386,0.472953847013352,0.4311206864442191,0.1300836224613848,0.10809531460048491
SPRING0002.obj,0.6174439436292285,0.44543225704476364,1.1538136194992028,1.0611530574439785,1.097614678549164,0.31533685504278214,0.31590476842826654,0.2766401745707002,0.29326167679653403,0.50492512379921,0.5147128284675375,0.37422338796182303,0.38342652294237545,0.2651292376861501,0.2585251722553921,0.2250763268396221,0.11650583949020346,0.5271192074764561,0.22827039153287484,0.4688409113255636,0.48593032015751925,0.4927145126101635,0.47653337121368966,0.28986754545618704,0.28089420135667403,0.461226033194379,0.3620518588929089,0.11903789466302946,0.10853948327909627
SPRING0007.obj,0.5768743964175265,0.41710106026732846,1.117365122907642,0.9892827244230593,1.005206133558928,0.3334771556579429,0.32869215078876435,0.2698802510512308,0.2854873441492049,0.521912996323266,0.5138289477297231,0.4245755045295539,0.422123675398389,0.26674208681799827,0.2643787843108781,0.21982581619959893,0.1201020140806353,0.5148667771699796,0.18981070217044108,0.43263499647841375,0.45846791815952265,0.46748508580715,0.44556389312373645,0.27504709993654436,0.2617745500999029,0.49007408970056127,0.3459559313038046,0.12339502647007339,0.10824432623854013
SPRING0008.obj,0.5763180496979109,0.3979930251979437,0.9970497707446078,0.933757276405603,0.9784948439786696,0.29831867930950956,0.3038640597509571,0.2551868225135739,0.2730010479856202,0.4702732143915964,0.4688129568587239,0.3254035578795528,0.31434156810994224,0.26074105043643675,0.2520034445162283,0.22388917413898615,0.12131924698183505,0.49946013868238187,0.18245427416318025,0.4831562006961439,0.49889390073344075,0.5144147928104194,0.48630168243984473,0.26684070732956316,0.2614992431593366,0.45217448610057986,0.3402320668273304,0.11613923303347126,0.09925742563530521
SPRING0009.obj,0.5952433422346882,0.41789728744309584,1.0943795581044713,0.9976358606061698,1.0166604277601285,0.3056761124492005,0.31233383885809907,0.27294300675731825,0.29276071749876525,0.4994871463255611,0.48159194004413064,0.3854831907109125,0.37392363249182914,0.25779315952205883,0.2448413792676322,0.21507524506359693,0.1140812374419582,0.5141205165814282,0.17428591807899257,0.454910826045471,0.47313529867001,0.4686686314792937,0.4468491339720719,0.2687316402318629,0.2577086164050816,0.4497378804676632,0.351570674917386,0.1126972600626202,0.10023312425853664
SPRING0012.obj,0.5845482958191722,0.38816119408177124,1.0574247569642612,0.9410937217567643,1.0394440914638747,0.3007816351995928,0.3140751468524146,0.2675711494410119,0.2759505109410356,0.43775462466183845,0.4342794339796254,0.33908969623813834,0.33865766039704376,0.24221448096118553,0.21877771289307896,0.2178168691415828,0.13458725388571915,0.4745551564131617,0.20563766784446202,0.4580710175285813,0.4706850778354535,0.4193192721533611,0.41588623005451114,0.2472513707365679,0.23732526078540042,0.44301174061798604,0.339974536914492,0.10962195955082596,0.08273979616091341
SPRING0013.obj,0.5542595082836685,0.35874312339865955,0.9257287828604561,0.8085592861274415,0.9240499832570958,0.27450708301219945,0.2683289155923213,0.2351354055224101,0.24369161296917805,0.4511588639074006,0.4430241066572536,0.3302906796101394,0.3261228886364788,0.2529877858743323,0.240573615568195,0.21588858893530796,0.1294626360685965,0.43879082898590743,0.1778293358002911,0.47415010018816667,0.49933698184259767,0.46975350273913097,0.44859594330633557,0.27995979008171634,0.26692115864282673,0.427136091614528,0.3146629902809225,0.12011037772153016,0.09580087605773996
SPRING0016.obj,0.5966831528493828,0.39621501231517836,0.9669968137342573,0.8305209333108228,0.8866629893866229,0.3105753571658686,0.3123009089376964,0.2450545425567208,0.26657591530449004,0.4454289462323475,0.4480756762802375,0.33477100103817004,0.3311668553356886,0.2606288531446653,0.2354627166453494,0.23565563219399763,0.1195612353493824,0.4881078938021472,0.1604564882909691,0.4961116580118625,0.5113354647028866,0.5187722664445349,0.49760662547724877,0.26393629545609987,0.2501790551078529,0.4455301954309525,0.2962689799222351,0.12160578437169757,0.09056866590094591
SPRING0024.obj,0.5779937979289669,0.3977136995283626,1.0844950649948628,0.99423146388618,1.0594873622044685,0.27218474170109763,0.27285316875586757,0.23498897368278895,0.2536204675531476,0.45299881330440545,0.4459736430123284,0.3413462356594885,0.3326931034038235,0.26990135530060294,0.23137101533153304,0.20904154823134005,0.12518988095738937,0.49419528294363824,0.2110981470047457,0.48703035838668585,0.5121401569767229,0.47697156837105276,0.45411062465036095,0.2783032718544217,0.2637638178509461,0.45069958529110343,0.35404402694405734,0.1237317604495583,0.09458670045987842
SPRING0026.obj,0.6077275455237533,0.41896531384351815,1.0522823709641067,0.9122425735538242,0.9932208995073105,0.3299390348585434,0.332979558614236,0.25468312161159706,0.27087886372649006,0.5128448931880922,0.5005409351487129,0.3506629976687413,0.35269383443009267,0.2610314939604372,0.23774708510781345,0.22850357250442396,0.10420728457334387,0.45615779824767955,0.18714177514777897,0.4677546944747686,0.48908607809544136,0.4845506350914041,0.44730330091328757,0.27036954623019704,0.2606215388595289,0.4581692306429349,0.31946609637405216,0.11520429789808519,0.09108080110150163
SPRING0027.obj,0.587049395747786,0.3671289636856141,1.036903281029733,0.908426120822385,0.9531714373009269,0.27174505144722233,0.27318799466136745,0.24008465031104498,0.2467311439679602,0.4693046672162819,0.45188436183851566,0.35091882141281633,0.3558167345966825,0.25661085191049554,0.25372662403377266,0.2138657367882113,0.10576836049010382,0.4808846231213958,0.16717512353653904,0.4584084749979491,0.4740294539302265,0.464656173640545,0.46056345689047434,0.26145583445488246,0.24427008971845288,0.446868411896242,0.3395873138631241,0.11275679174443888,0.09040704062743732
SPRING0028.obj,0.5881303862023987,0.4395660213390209,1.1366111343369212,1.0082346115719656,1.0203283073579879,0.332269900637354,0.33536398793588984,0.26591122255393684,0.3044048057664297,0.5002456361327801,0.4851771174931491,0.34962623322441355,0.34554494786447365,0.25856566795094454,0.24451045778947444,0.21286504434218562,0.14469636024012944,0.44400907357426117,0.204197334351097,0.45821187543707514,0.4635063558567991,0.46567001823325704,0.4292679331967344,0.26309397088425923,0.24994722863617735,0.4603180840487249,0.3430439660988469,0.11724026846460893,0.09085469297327292
SPRING0029.obj,0.5642635515032469,0.39323068380656595,0.9652872196078184,0.8844147115275968,0.9638550509133158,0.2824449387467028,0.28356193334456714,0.22757345892564315,0.24725364090614715,0.4517945250269183,0.43446484544557673,0.3215019738804129,0.3165789834698884,0.2417039059388731,0.22632258720861678,0.21000722686550466,0.12228433146499337,0.4529364327115335,0.19915475786833906,0.43624519039999393,0.465511181775406,0.45134939134648466,0.423297306872735,0.2543692427278442,0.24302732950833555,0.4359501702740052,0.32608843489943046,0.11159491541560569,0.09033769325078359
SPRING0030.obj,0.5768013255179166,0.41090907383981984,1.0278677119966062,0.9447553937453695,1.0097138746915963,0.2839735012341678,0.2701823848893899,0.24931564992263527,0.26266352031688767,0.4667625991549146,0.46780953467368414,0.32431277790230073,0.3189404661589986,0.25610406255781426,0.24598356341023292,0.23140564495044427,0.12179420968693927,0.4749629964269327,0.1985796566810774,0.5039119711452292,0.5228820720235126,0.500050182997864,0.47368103695635316,0.2890842871258836,0.27575589728374883,0.4599336541542864,0.35047057831754286,0.12164906817408391,0.0979355589363898
SPRING0047.obj,0.574465320313386,0.39305235525357773,1.0046825760600684,0.9560154613119893,0.9919867549572219,0.2966784688826122,0.31065612774245716,0.2511165221096423,0.2739234924717786,0.47615351299034775,0.46254433080374197,0.3395384701455746,0.3375525797350764,0.2506788423796327,0.24348719121495474,0.20647498280914586,0.12723680392340705,0.42807285894736924,0.20210028706373184,0.48335787710729816,0.5119901297977586,0.48642016079476214,0.45983573760561336,0.2606973333459759,0.25068294830175564,0.4467277742041694,0.32557326483214033,0.11986580494621248,0.0949506936265556
SPRING0048.obj,0.5895260433799356,0.4072574600227298,1.1323896783384972,0.9867192454155701,1.0457329111687772,0.34224507602577603,0.3385136745469871,0.28695340148873466,0.298923812519439,0.4923639016472233,0.48199396837867414,0.360334780538569,0.36468104530212747,0.24868403417730417,0.23354369560609503,0.219260085957498,0.13323431315258774,0.5259885738210488,0.19826346892651214,0.4865589397106929,0.4960756285867228,0.48211001024691297,0.45875817734875557,0.2723734106986004,0.2692385794443043,0.4884583164604151,0.3521054605163294,0.11928197632519186,0.09395846417280422
SPRING0049.obj,0.6141678447519086,0.3796376599322888,1.0002333887412134,0.8215195938092794,0.8771061517577116,0.282265345287778,0.3015633693897053,0.23714496475972607,0.2629422516900069,0.4230378646975526,0.42338481991432053,0.30489327245367626,0.30892155406621,0.26274328682108994,0.2512408506221325,0.23654376087246645,0.17178538338865973,0.4650400877051915,0.20811757365660288,0.5105552831850889,0.5286949262608533,0.5241520628257766,0.502073581107406,0.2840801830395758,0.2694925537233497,0.47144777294489804,0.28434128709355777,0.1261790335525692,0.09882884332054222
SPRING0050.obj,0.6069148356950246,0.4115520539099969,1.0563889284052255,0.9954959100438574,1.1108273443606607,0.3518306205801472,0.35567682161040853,0.2697804066033043,0.27280537749371997,0.5289736578589385,0.5225446922638362,0.3665353183650359,0.3473970158344928,0.2682584016583226,0.2569746849331706,0.22998962139051898,0.1371007953910866,0.4750979431527476,0.1817521820056787,0.49433238269432256,0.5233958510183282,0.49240734706500144,0.4673436532162898,0.2628603212703772,0.2521364011232043,0.48071144774999447,0.3804339876886378,0.11831034011351248,0.09658227330342355
SPRING0051.obj,0.6098541099653358,0.36254655507055034,0.830430072861533,0.7447496003936062,0.8796194905534833,0.2622611342586788,0.26215380039995867,0.2532152863322056,0.25397107687591913,0.4305957508653492,0.43627945329629336,0.3528517200533058,0.3449738290697007,0.27241690666654733,0.2627574001681375,0.2272880587434046,0.14006052750885756,0.4389158343243209,0.1738270999619753,0.47749912607361006,0.49357419017845977,0.4825990849261523,0.45553154703013315,0.2818925304936169,0.26967643760938187,0.4422747441208321,0.2999904072616431,0.12090587128031752,0.1037683526584483
SPRING0057.obj,0.598411081953366,0.38460785234360334,0.9506627068020208,0.906560271039899,0.9884702274229448,0.30476922892827496,0.3033516240616302,0.25084068561989775,0.2686815892921916,0.47061024651044553,0.48294811648955527,0.3398821930995245,0.3406200303426263,0.24015140452318356,0.23235440670249885,0.22170802932741657,0.12368699794732264,0.4995849033555867,0.18202614630671596,0.4576680404633004,0.4813787446216425,0.45132883916777494,0.42632033461316815,0.23465652521746141,0.2526400314840627,0.4572298224915796,0.32510815621271993,0.11691883297443928,0.0933975456737737
SPRING0058.obj,0.56271097167424,0.3690618006765234,1.0058844743700377,0.865399343783848,0.9812520718187263,0.2963529400740377,0.29742580960393633,0.25378256383811615,0.2518838865170628,0.4640040734752007,0.4581041747601469,0.3354482145532459,0.3447229506824607,0.2731201821181128,0.26542531254017965,0.2056327579135257,0.13469705736095117,0.48393527962720545,0.1787430995623216,0.47278167121176734,0.4905588456594166,0.48021733710373504,0.4653251257020234,0.2917365237818424,0.2791232116472615,0.4601957106805368,0.3433718191229275,0.12363172170489851,0.09772111606543546
SPRING0062.obj,0.5888991915833572,0.4037573031131014,0.9501311027136798,0.7918232224721907,0.9183790610074346,0.2885704073483376,0.2783432683707569,0.2462905313307698,0.2513084734714906,0.446020223375828,0.441861038028251,0.3638000605799331,0.35902593327843363,0.2527026613339873,0.23673158422587168,0.2322982442758632,0.10325706421980685,0.48088115238422474,0.1782285066500838,0.49713060422339267,0.5085410537818641,0.4978465191769242,0.4685785945218869,0.27888044252091,0.26997502198161794,0.4548938273133389,0.3203513411224137,0.11175688116358515,0.09253860787869153
SPRING0063.obj,0.6140522976838642,0.4421487377426,1.2333964474903538,1.1584527283985906,1.1293403493894418,0.3500772617109916,0.3450175557312524,0.2942527254569425,0.30180717524980866,0.542379071282401,0.5244686421467515,0.4158921133608572,0.41740420146321855,0.2718997107255776,0.26616534938193603,0.21790910506278185,0.14939356536978493,0.490617782378592,0.24302414839618158,0.503452959877171,0.510707962336138,0.5257041226041472,0.5139509117010643,0.2916482496363907,0.28272406587423343,0.5179784264864834,0.3566997175692286,0.1300331088575933,0.10484288613592545
SPRING0071.obj,0.5960885924205794,0.4076605766833526,1.005697226761499,0.9637526824632862,1.0457685562176235,0.31076927590572706,0.31804188847726145,0.2535799276583001,0.27573474260283765,0.46678137914413953,0.4727972903612487,0.3264251036308091,0.3392690733396464,0.257506129170667,0.2554738247985027,0.2264316614467818,0.13476984420492816,0.5376337358579509,0.21898330744319874,0.5165081769027122,0.5377888573904283,0.5238573629499066,0.5067258737445436,0.28564043975290676,0.2791842890664267,0.46996750107833546,0.3620040737948017,0.12296254505018789,0.09839940509412548
SPRING0073.obj,0.6172099577369593,0.4196221442595738,1.0995053610385437,0.9591023955437777,1.0095781144850222,0.34251451377482295,0.3360053648654732,0.281258331267419,0.28275993363622925,0.5071712277735113,0.4987443629360657,0.3591053469762258,0.3623335122870297,0.25208824702045546,0.24288155869097827,0.22110664350971876,0.10973782907144905,0.5513183771889871,0.18912658266828222,0.4403856865213391,0.46612069102870474,0.4863248089608184,0.4608075310318645,0.2747363000028276,0.2630402439364227,0.4532704281703651,0.34266716851115353,0.11135104595401858,0.09057184932081987
SPRING0079.obj,0.5811261443152281,0.37549123525078715,0.9953561221766556,0.8753623967499774,1.025565580624601,0.27319540600474945,0.27260104467388335,0.22940464807250827,0.24552145799033215,0.4802268319710469,0.4731566053312153,0.36767396796242147,0.37056276251030157,0.247363175786908,0.2437350775276399,0.22327563956942384,0.11479112291136474,0.4981621448174199,0.16542223163236963,0.4507495164352162,0.47767704901428315,0.44249457817634297,0.43814928138613213,0.26227423524100046,0.2519811883362851,0.4490116216731886,0.34765075291630937,0.1178945938233592,0.09892581317054291
SPRING0080.obj,0.5913482802785438,0.3891477346057432,0.9832422676529128,0.9107403199989327,1.032086616359451,0.33327020123986956,0.3202209791295051,0.26786677790401947,0.2845945898994931,0.49308783924843275,0.48951898627953094,0.3608238656575862,0.3601877671068468,0.2599142549812889,0.24811644259856938,0.2277950869654191,0.14237287316865327,0.520007733159218,0.18403393307537663,0.4740594611251487,0.4928416777987232,0.4685897459128885,0.45742965771361566,0.2724408942598091,0.2637080562060893,0.4343878132049446,0.35045384998899876,0.12186519425395785,0.09561001120112907
SPRING0081.obj,0.5895834942798456,0.4237847468077517,1.1023497599130752,1.0480518398565877,1.0505234495773388,0.3145230644222902,0.3254757687306843,0.286524234759428,0.3093586232780078,0.4986813679598456,0.5036284398553904,0.37484586145901583,0.3880402471933141,0.2660072700383224,0.2638000122481283,0.229404569749172,0.12722682860206974,0.5224003660756337,0.1878408278209736,0.49738658063407465,0.5227031434296461,0.5127107598829165,0.4942291016581236,0.27717578485330613,0.2655290218933348,0.45412280297763297,0.3560944365347893,0.12501801414694025,0.09932584188942598
SPRING0082.obj,0.6141391740019839,0.4875972177564746,1.3441071616509246,1.328874072567058,1.2632354430121782,0.39222041658598666,0.40740506127185905,0.29931199129799657,0.33329064228509997,0.6136119072615345,0.597380514747295,0.44151296588122446,0.4375547488941151,0.28126865395851386,0.26988845639874454,0.2274331657214336,0.10566952147604139,0.5537453098381364,0.22577162340216142,0.45047376327833255,0.4848676505470593,0.4960348333870968,0.47789829453473015,0.288666166137672,0.2761140320119627,0.5008852651184521,0.4047334615755584,0.11554924717500263,0.10740979874640356
